,data_comment,data_relay,data_support,data_text,data_time
17,6384,23415,5405,来抽奖送个厉害的东西，传说中“镶500万颗钻”的意大利拉歌蒂尼不粘锅。亲测好用，连煎鱼皮都不粘，用油能比平时少近一半，无油烟，跟普通不粘锅不是一个次元的我太喜欢了，所以收在我店铺里了，买锅戳→O【日食记】蓝钻28cm平底无烟不粘炒锅 赠7件套...,7月25日 20:29
18,201,826,3360,恭喜@不如卖瓜丢丢梨 等3名用户获得【桂花蜜】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,7月25日 14:19
19,647,2074,5969,对了，这次片尾彩蛋是最近公司小伙伴都在B站追的番@异世界食堂_动画 ，一看就肚子饿，安利给你们，链接戳右→O网页链接,7月24日 23:12
20,11002,37810,46535,"【蛋包饭】学会了做这个，哄女孩子开心不用愁不过这次做饭我好紧张，蛋包饭做得好不好，真是出锅的一刻定生死……
#一日一食一记# L日食记的秒拍视频",7月24日 21:15
21,23,12,1421,今天@日食记 在哔哩哔哩,7月22日 19:25
22,1091,3724,9270,"【钵仔糕】爱死这个又Q弹又剔透的甜甜的小东西了 #一日一食一记#
视频戳→L第一百零二回 钵仔糕这么好吃的东西 你居然没...",7月21日 20:30
23,1214,3940,4535,叔来送桂花蜜了，用它搭配夏天的冰品，或加一点在水果茶里，简直香到要起飞抽三瓶，下周二@微博抽奖平台 开奖,7月21日 17:04
24,232,1218,4072,好看，感觉也挺合适做成风铃啥的,7月21日 14:31
25,5589,17389,35026,"【钵仔糕】这么可爱的东西，我居然没吃过！好看到舍不得吃，甜丝丝的，嚼着嘎吱嘎吱还弹牙
#一日一食一记# #放肆美食# #放肆一夏# L日食记的秒拍视频",7月20日 21:09
26,198,798,1633,"【夏日小清新梅酒】微醺的来发这条微博哈哈哈莫名的开心！其实不管什么酒我都觉得有怪味，但这个真的好好喝啊！一不小心就喝多了！
#喝个东西# @鲜城",7月20日 16:54
27,268,466,3862,戴上耳机，睡前听饭，晚安,7月19日 22:16
28,385,1425,4442,我现在每晚，不吃上一碗这个就不得劲,7月18日 20:41
29,1332,4722,6817,"【百香果养乐多】我那天不小心调出来的，好喝到惊呆了！
#喝个东西# @鲜城",7月18日 17:25
30,3723,19625,28737,"【杏仁豆腐】夏天没胃口？来吃我的豆腐吧滑到嘴里又凉又嫩，甜甜的可好吃了~
#一日一食一记# #放肆一夏# #放肆美食# L日食记的秒拍视频",7月17日 21:22
31,3162,2634,17314,说我今天良心发现没放毒的，会动的毒来了对，都是我做的，你打我呀？,7月16日 23:24
32,1456,445,13423,不睡想啥呢你？（图依次是：小刀，奶油，咖喱，酥饼）,7月16日 22:51
33,344,1829,3519,"【粉色蜜桃汽水】少女心溢出屏幕啦！快帮我捡一捡！这杯全是随手可得的材料做的，你真的不试一试吗？
#喝个东西# @鲜城",7月14日 16:17
34,796,2901,7349,周末晚上我刚遛完狗，自己也热成狗，盘算着一会吹着空调来份酱油炒面，再开瓶冰啤酒,7月14日 21:32
35,7614,17686,18439,"【夏日草编包】应大家的召唤用草编了个包包，身边女生们都爱疯了。
你们想要吗？(≖ ‿ ≖)✧
手作@考拉koala-J  摄影@鹿子先森Hugsy
#做个东西# L做个东西的秒拍视频",7月13日 21:13
36,1139,4802,10254,听叔的，好好吃早餐,7月14日 07:41
37,1164,875,12576,任何力量也无法阻拦心向自由，早安,7月14日 07:28
38,80,366,973,好好吃~@日食记,7月13日 22:11
39,173,1373,3214,恭喜@一粒小红豆啊 等20名用户获得【福佳啤酒和六角杯】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,7月13日 21:56
40,7170,27055,42296,"【酱油炒面】好吃到让你嘴边沾满酱汁都顾不上擦，一点不夸张。别忘了加个荷包蛋
出镜@管家的日子 #一日一食一记# L日食记的秒拍视频",7月13日 20:44
41,366,1149,2235,"【百香果双响炮】朋友喝了都夸我做的能媲美外面买的，酸酸甜甜怎么这么好喝！可以说是我的夏日最爱了！
#喝个东西# @鲜城",7月12日 19:26
42,559,2015,4699,"【夫妻肺片】是最近我最爱吃的凉拌菜，油亮辣爽的酱汁一淋，立刻有了能下两碗饭的魔力
#一日一食一记# L第九十九回 夫妻肺片没夫妻就算了 连肺片都没...",7月11日 21:14
43,55,4,910,今日收工,7月11日 02:33
,data_comment,data_relay,data_support,data_text,data_time
0,672,4699,1723,"置顶 肉松蛋糕卷
这款蛋糕卷也是反复调整好多次
真的超好吃😋、我女儿让我每天都做
咸口的真的清爽很多 少了甜卷奶油的腻口
鸡蛋5个、海盐2.5g、细砂糖50g、无味食用油45g、牛奶55g、低粉65g、葱花适量、肉松适量。
肉松当然要选森森家的无添加肉松才会更好吃呀 O女侠森森 肉松3味各一罐 装无添加 换味道可备...",1月13日 19:41
1,65,378,274,"红茶太妃糖：淡奶油300,白砂糖150,麦芽糖50.红茶适量。红茶淡奶油热浸泡 过滤出红茶不要（我懒，直接放红茶粉。其实是忘记了）所有材料混合入锅中小火一边搅拌一边熬到118～120度左右（如下图）装入模具冷却后切块。吼吼吃～用不完的奶油就这么消耗",6月15日 21:50
2,71,7,94,"来刷个存在感 上课花太多的精力 耐心 心思
昨天的月饼 今天的蛋黄酥 都已经美出新高度
每次结束大家都不敢相信是自己做的🙄
9月之前所有课都满了
大家一而再再而三的赶过来上课 那么远 很感动😹
你们老偷拍我 我也偷拍你们",6月15日 21:06
3,7,转发,41,"学员和森森做的
傻傻分不清
一样好
端午刚过完 我们已经迎接中秋了🙄 L秒拍视频",6月15日 20:53
4,28,3,67,也感谢一路有你们陪伴,6月8日 22:52
5,64,转发,54,"每次都有几个老学员 每次群里都在讨论我
每次临走都问下一次什么时候可以再来
每次她们都可以那么开心 每次她们都觉得收获满满
今天来显摆显摆🙈然后我就感觉不那么累了🙄
ps：图️的抹布好用哭了",6月8日 22:35
6,129,10,282,"今天的蛋糕卷毛孔细到看不见了🙈
每次蛋糕卷课她们除了惊讶就是惊讶😺
那么多边角料呢
全吃了 好吃好吃好吃 😋",6月5日 00:37
7,10,7,37,少女️,6月3日 00:53
8,12,3,14,随身一罐 走到哪里吃到哪 保证停不下来,6月3日 00:52
9,14,1,32,这批蛋黄大成 看的我饿,6月3日 00:51
10,4,转发,6,恭喜@子涵妈蛋黄酥 1名用户获得【 面包机】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O网页链接,6月3日 00:39
11,67,5,72,"今天烤了十二盘麦片
做了戚风胚子还是那么嫩
随意抹点奶油
夹一些榴莲
人间美味😋
不信你就试一下
晚安啦",5月26日 23:58
12,58,转发,26,"大家都收到麦片了么
怎么样呀
吃起来根本不能停对不对
配上自己做的酸奶拍完就吃了这么大碗
等课的同学对不起六月份一定一定上课 我已经在排了 好了发你们 懒了一个月",5月25日 22:08
13,10,转发,20,我每天抱着当零食吃不能停 真材实料 每一种都是最好的原料  了解我的人都懂 都不敢宣传做不出来,5月22日 21:04
14,5,1,16,没有泡打粉的磅蛋糕 掌握了我上课说的关键技巧 棒棒哒,5月22日 21:00
15,27,12,34,"大家的肉松卷做的超级好的
还没做的赶快做起来",5月22日 20:58
16,80,18,103,"我烤了坚果麦片
你准备好酸奶了么
自己烤的麦片配自己做的酸奶😋
每天酸奶麦片不能停",5月17日 16:36
17,34,10,24,😋好吃到爆的肉松蛋糕卷还有人没试过么 那必须要试试 @ 我的作业多到爆炸,5月17日 14:22
18,13,6,45,好美  按我说的做 绝对不会失败,5月17日 14:14
19,214,1817,1403,"蛋白糖
简单又可爱 平时做生日蛋糕也可以拿来装饰哦
烤干以后温温的就要装好保鲜盒密封才不会返潮
蛋白霜不需要打到特别硬
糖水温度控制不好可能会失败哦",5月17日 10:54
20,15,1,24,颜色淡淡的 超级可爱,5月17日 10:45
21,6,2,13,哇哈哈 这是什么节奏 大家快来交作业啦,5月17日 10:44
22,56,1,35,"牛扎饼独立包装好看又费时费成本
每盒贵两块钱的话
你会选哪种",5月15日 21:53
23,44,转发,25,"不露脸的直播还是蛮轻松的
最后没电了就断了
难为你们了
要听那么难听的声音",5月5日 19:52
24,627,275,422,春风十里，不如直播一场，我在一直播等你！（来自L一直播:女侠森森正在直播）APP下载地址：O网页链接 2佛山,5月5日 18:40
25,53,4,83,"蛋白糖烤好了也好吃呦😋她本来就是糖 就该甜
有一个多月没有端相机
看到这些糖不由自主就端起了相机 可爱吧
@阿莫玲 家的餐巾超级美啊 跟我穿的裙子布料一样一样舒服 好喜欢 还有桌布
当然少不了@puffi 家旧木板 喜欢喜欢 都消毒好的适合我这种洁癖",5月5日 17:07
26,55,3,36,"我来讲一下
最近好几个发这样的图片
问我为什么蛋黄酥不酥
图片这样的根本不是酥不酥的问题
没熟没熟没熟
生的也不好吃啊[捂脸]
我觉得这种很容易就可以看出是因为不熟啊",5月5日 11:11
27,24,4,25,必须好吃到爆 最近都没空收作业 你们都做了没,5月5日 10:26
28,8,1,12,趁热卷不会裂 你们试试,5月5日 10:26
29,106,1,96,"有人提议直播
想直播么
挤的好看还是有点技巧的
你们一般都上哪个直播呀
几点钟比较好
晚上没空",5月4日 23:39
30,48,3,71,"太可爱
有木有
嘎嘣脆
入口即化
准备好花嘴温度计
明天一起玩",5月4日 21:16
31,62,转发,73,"白天上课
晚上订单
一个人加班苦
配的给不给💯 L秒拍视频 .",4月27日 21:43
32,27,7,104,"实在忍不住吃了一个
今天的巧克力和抹茶是有史以来做的最最好的一次
😋 L秒拍视频 .",4月21日 20:01
33,22,5,92,下午茶️来一块覆盆子芝士慕斯是不是很完美,4月21日 13:39
34,18,1,25,"作业太多 随便拉几个出来
每次红茶卷卷最受欢迎了
都是回家做的比上课好🙄
估计手把手的让你们紧张",4月21日 13:31
35,15,1,14,"亲们
私信太多了根本不敢点开
有事wei xin留言给我留好
我夜里会回复的🙄",4月21日 13:12
36,67,5,88,"1000个小贝壳
真的做的好酸爽
谢谢大家的支持
又让我累积了经验
小贝壳越做越好看 越做越好吃 L秒拍视频 .",4月20日 21:14
37,69,1,60,"下课后自己加班挤了三盘还债
今天超级超级累
每个人都要手把手教到会啊啊啊",4月16日 22:38
38,29,2,54,"沥水篮也太好看了吧
而且又大又实用
@臻子寻味  买家秀来啦",4月14日 18:12
39,55,479,326,"姜撞奶 简单到只需要三分钟的甜品😋
姜汁8g 鲜奶110 细砂糖8
一般都是用水牛奶 为了方便我用鲜奶
来客人的时候分分钟就可以露一手
姜要用老姜 牛奶温度不宜过高70～80度就好
吃完一杯整个人都暖暖哒 快去试一下",4月14日 16:00
40,65,13,34,大家的肉松蛋糕卷还是停不下来呀,3月26日 12:35
41,16,2,15,@女侠森森 看了森森的方子手痒痒，没有肉松换了大杏仁一样很香，还放了芝麻，半小时不到就被妈妈和弟弟消灭光了。,3月25日 22:15
42,43,转发,22,给你们的都是好的 每个蛋黄都是筛选的 100个里面基本上有20+不太好的,3月26日 11:50
43,42,2,69,给你们看看昨天的节奏 L秒拍视频 .,3月26日 11:32
,data_comment,data_relay,data_support,data_text,data_time
0,646,1676,5684,置顶 #曼食慢语# 听说还有十天左右就要迎来一大波欧洲球赛，虽然我完全看不懂球，但是时候做一个香糟拼盘了。香糟有一种酒糟的特殊香气，还有回味无穷的咸香滋味和冰镇之后清清凉凉的口感。我不会和你说我的小伙伴去看吴京的新片是带着香糟去的！#厨房的诱惑# @鲜城  N【曼食慢语】厨房剪 多功能剪刀鸡骨肉类省力 ...  ...展开全文c,8月2日 20:57
1,88,33,1533,momo：乱成这样也不收拾一下，看我一会儿全给你咬断,8月3日 18:57
2,249,311,1182,"【感动！遇车主礼让，老人脱帽鞠躬致谢】8月4日，福建莆田车主蔡先生驾车时远远看见一位老人站在路边，就停下来让他先过，让他非常意外地是，老人竟然脱帽向他鞠躬致谢……让他十分感动。L感动!遇车主礼让,老人脱帽鞠躬致谢",+关注
3,53,48,469,之前抽奖送的就是这家我很喜欢的monbento便当盒。有了美美的便当盒才能有动力每天带午饭啊～趁现在有活动可以下手了，先领了我的优惠券再去啊！能省五块钱买瓶冰水～O网页链接,8月3日 10:10
4,111,130,452,上周末吃了好多菌子，还熬了油鸡枞，到现在厨房还有鸡枞的香味~~,8月2日 15:23
5,89,84,182,#吃货江湖# BENTO WATCH有两个名号，1.一款可以吃的手表；2.世界最小的便当。即使塞满食物也不会影响手表的正常运转，而且自带可伸缩迷你筷子，开盖即食。嗯，刚好塞牙缝，上下班补充能量就靠它了 ~,8月1日 23:00
6,46,82,415,恭喜@大天狗颜控迷妹 等3名用户获得【法国Monbento双层便当盒】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,7月31日 18:17
7,16,6,113,选了一圈的不粘锅，最终选择了曼达使用的不粘锅，收到后立马做了XO酱炒饭。@Amanda的小厨房,7月30日 17:51
8,82,152,919,#正经厨娘# 周末来啦～酷暑夏日不宜出门宜吃冰，芒果香蕉冰淇淋馅儿的小黄人大眼萌不来一个吗？讲真画这玩意超减压，各位灵魂画手请开始你的创作～点开大图有步骤哦~,7月28日 18:23
9,808,755,2503,把家里喵汪的样子纹在身上，作为铲屎官最有爱的一枚勋章……这位纹身师的宠物作品，各种细腻笔触神还原，也是厉害了ins:tattooistyammy,7月28日 15:40
10,3542,14394,13007,"#曼食慢语#  前几天我去看了小黄人电影，完全被唱歌的小黄人洗脑了。作为#正经厨娘# 的我把小黄人做成吃的啦！芒果味的糯米皮，包着芒果味和香蕉味的冰激凌，敲好吃！#厨房的诱惑# ps，今天有福利哦！我会在转发这条微博的粉丝中抽三位，送视频里的同款便当盒！以及请大家不要去翻我前天发的微博…
...展开全文c",7月26日 23:14
11,91,325,715,对面包发酵有困惑的小伙伴看这里！,7月26日 14:06
12,127,1069,757,问你们一个问题，烘焙中什么东西最难做？估计大部分人都会回答面包吧，其实并不是面包制作真的有多难，而是在发酵这一步就我了问题。今天的干货馆就来和小伙伴们说说关于面团发酵的那些门道！ °【曼达干货馆】忙里偷个闲，躺着也能做面包！,+关注
13,1330,78,3717,做了一个小黄人，不许说丑,7月24日 15:25
14,17,3,331,周五下班出去嗨，先来杯无酒精的“假酒”暖暖场,+关注
15,87,116,830,周末上海的气温就要冲击40度了...我已经准备好一冰箱的冰棒冷饮冰激凌了，你们不用劝我了，打死我都不会出门的！海外小伙伴看4K冰激凌视频点这里→→→O网页链接,7月21日 13:40
16,949,5754,12650,#曼食慢语#  现在这种天气真的啥也不想干，就想躺着吃冰，已经热到吃冰激凌都会觉得腻了，所以我做了三款水果味的、加了果酒的、没有乳脂或含量很低的冰品，加一点点酒能让冰品有种特别清凉的感觉，爱吃冰小仙女也不用担心热量太高啦！~ #理想生活季#  LAmanda的小厨房的秒拍视频,7月19日 18:11
17,46,158,463,#曼达干货馆# 前几天给大家安利了消夏必备的小甜酒，为了照顾不能喝酒的小同学，今天再来正经地聊聊日常喝的果汁！喜欢逛超市的人可能会注意到，在常温区、冷藏柜都能找到各种包装的果汁，价格更是上下相差悬殊...今天就带你们云逛一次超市，揭秘一下那些果汁身价的秘密  ...展开全文c,+关注
18,395,17,2239,你们知道饿着肚子拍美食节目是种什么体验吗,7月18日 14:34
19,20,28,280,已经到了看见“有没有什么价格不高但是格调很高的小礼物推荐”这样的话题连点开的欲望都没有只有一句“痴人说梦，呸！”的年龄段,7月18日 14:03
20,187,38,1740,我扑～,7月15日 15:47
21,1038,4309,10306,#曼食慢语# 最近水果店都摆上了新鲜的杨梅，红红的、圆圆的、大大的，看着可爱得不行。每次都会忍不住买多，吃多了又会牙酸，但又放不久。所以，每次买多了，我都会做冰糖杨梅干和杨梅冰茶，再泡个杨梅酒。等到来年，酒喝完了，又有新杨梅可以吃啦~#理想生活季# LAmanda的小厨房的秒拍视频,7月14日 19:34
22,104,256,1103,#理想生活季# 你们总说工作日的早上起不来，明天就是周末啦！睡到自然醒，再起来给自己做一份早餐，然后就可以约上小伙伴出去浪啦啦啦啦啦！然而天这么热我并不想出门....海外党点这里看4k超清视频→→→O网页链接 #正经厨娘#,7月14日 13:07
23,1810,10838,23066,#曼达小馆# 我又动手做早餐啦~ 这次依然是用不到15分钟做出一顿丰盛的早餐：一片熔岩乳酪吐司，一杯南瓜羹，再搭配一份新鲜水果，完美！一份黄灿灿的早餐，让一整天的精神都活跃起来！#理想生活季# @鲜城 O网页链接,7月12日 18:32
24,15,转发,141,交作业！！！@曼食慢语 @Amanda的小厨房,7月11日 18:06
25,106,36,1656,说好的帮我检查快递呢？别睡啊momo,7月10日 13:47
26,21,4,175,滋滋滋,7月9日 13:10
27,395,15,2198,我的小菜地又收菜了～番茄长得挺好，可茄子为什么那么瘦啊,7月9日 16:13
28,23,2,157,交作业拉！！@Amanda的小厨房 浇油的兹拉声爽呆！,7月8日 13:21
29,128,270,1141,今天好热…我快要融化了…还好冰箱里有颜值朴素的，毫不做作的，能勾起童年回忆的红豆冰棒和绿豆冰棒，还有我很喜欢吃的椰香燕麦蜂蜜冰棒！海外党看视频点这里→O网页链接你们最喜欢什么味的冰棒呢？,7月7日 16:41
30,323,81,3141,斑节虾的尾巴好漂亮～,7月7日 14:43
31,20,3,230,我来交作业 优不优秀@Amanda的小厨房 @曼食慢语,7月1日 13:25
32,1371,8151,12476,#曼食快语# 天气热的太快，每天都是不见不散的大太阳，随便走两步就满头汗，吓得我赶紧拿出冰棒模具，做了三种怀旧口味的冰棒，更了一期（拖了半年的）快语，毕竟天这么热，我还想去冰箱躺着，节目就短点吧。#理想生活季# @鲜城 LAmanda的小厨房的秒拍视频 N【曼食慢语】冰棒雪糕模具 DIY雪糕 包邮 日本...,7月5日 19:44
33,15,184,353,【剧透？】夏天又到了，听说你们想吃冰棒？还想看#曼食快语# ？,+关注
34,161,39,2788,一张极不情愿的合影,7月3日 22:07
35,2,1,245,"港村人民吃不到，幸好有你的方法啊！！！太好吃了@Amanda的小厨房
我来交作业 2香港特别行政区·长沙湾",7月1日 19:51
36,322,475,2377,请给我来一份奇亚籽馄饨，一个卤蛋帕尼尼，一碗牛油果盖浇饭谢谢,6月30日 22:04
37,评论,转发,170,@Amanda的小厨房 我这一个广东人也表示很好吃,6月30日 18:42
38,268,642,1404,#正经厨娘# 油泼扯面不难做，扯好面条，摆上辣子、小葱和蒜末，热油往面上那一浇，嗞啦~~海外党点这里看视频→O网页链接 做扯面记住3个诀窍：面要现做、油要现泼、辣子要香。最后，最重要最重要的是——做完赶紧蹲下吃！#深夜发吃拉仇恨# #深夜食堂# 第5、8张图要缩小一下才能看哦!,6月29日 20:00
39,5467,23311,30535,#曼食慢语# 前几天半夜躺床上看《白鹿原》，白嘉轩吃着仙草做的油泼扯面，可馋死我了！吃完还叫着“再弄一碗”，听到这话我马上起床给自己弄了一碗！现扯的面条很有劲道，酸酸辣辣的，美滴hin！据说扯面有专用的食用姿势，请搭配使用。#理想的生活# LAmanda的小厨房的秒拍视频,6月28日 18:55
40,511,32,1193,上周参加了元朗荣华在深圳的新品月饼发布会，才发觉又是一年中秋在不远处了。前两年做过鲜肉和蛋黄莲蓉两种月饼了，今年正好从元朗荣华找找灵感～发布会上吃到了好吃的心太软奶黄月饼，有种芝士蛋糕的感觉，还有馅料超足的蔓越莓月饼，吃起来是粒粒分明的口感，你们想看我做什么口味的～,6月28日 13:41
41,评论,1,206,交作业！来自@Amanda的小厨房 的配方：奶香燕麦大馒头！说实话，全过程都是忐忑的，因为这是我第一次做面食，和面也是手忙脚乱的，家里案板也小擀面杖也小，直到馒头进锅着实费了把力气，但是终于大功告成！也顾不上晚了赶紧吃了一个，香香甜甜，超满足,6月26日 21:43
42,259,89,1303,大家好，我是Amanda，欢迎收看今天的曼食慢语。今天不是来给大家做菜的，来和大家聊天，我想对你们说的有很多，都在文章里~笔芯！ °大家好我是Amanda，我有些话要和大家说,6月26日 21:13
43,1166,162,1613,在画廊看到一副很喜欢的画，仔细一看原来是粽子（图1）…我果然还是对食物最感兴趣，图2是什么你们能看出来吗～,6月25日 17:16
,data_comment,data_relay,data_support,data_text,data_time
0,209,499,204,置顶 让烤箱搞定一切，把自由还给自己！食帖第18本书《#真的，烤箱什么都能做# 》全国上市啦！从小食到大餐，烤箱实用指南一本收录！烤箱挑选法 / 经典烤箱菜 / 烘焙进阶 / 温度科学。天猫快速入手：N食帖18·真的，烤箱什么都能做 （转发本条送新书，3个名额）,6月21日 22:07
1,10,23,77,墙裂推荐图2，真的有惊艳！新书中还有更多食谱《#真的，烤箱什么都能做#》入手方式：京东／当当 / 亚马逊／天猫／淘宝，检索书名即可。,8月6日 22:01
2,3,2,37,红房子的老板是妹妹的朋友，听说老爸老妈来请吃饭，我就来蹭蹭饭。红油猪蹄我就是几年前在兴义学会的，拍《食帖》那次就是这个。红油灰豆腐猪蹄、粽子牛干巴、云南宜良烤鸭、万峰湖松鼠鱼、水芹菜沾腐乳糊辣椒水、鲜椒青堂菇、苦瓜炒菠萝、鸡纵菌鲜汤，吃好撑😋 2黔西南布依族苗族自治州·红房子酒楼(神奇东路...,8月6日 18:49
3,78,107,450,街边小吃，坐标印尼雅加达。（photo.JKT）#我们每日的餐桌#,8月6日 21:25
4,74,106,376,喜欢吃寿司的日本网友“丸桑”，与他的寿司记录。欢迎留言，推荐一家你认为不错的寿司店。（ins.gyogyogyo1234）,8月5日 21:25
5,3,转发,3,边听黑胶唱片边做烘焙边看食帖边吃晚餐,8月1日 18:55
6,19,7,121,下一本新书马上要来了。,8月4日 23:03
7,242,259,678,现在流行这样切椰子？（神操作）L秒拍视频,8月4日 21:25
8,82,147,93,啊！！！,8月3日 22:27
9,157,813,549,「为你的故乡干杯！」麒麟啤酒的这则CM，超厉害！一共有47个版本，分别对应日本的47个都道府县！并且抓住了每个地方的特色，有趣又有亲近感！大野智／樱井翔／相叶雅纪／二宫和也／松本润，全员出演。（12分钟超长合集，给大家配了字幕） L秒拍视频,8月3日 21:31
10,146,737,667,纪录片《两百万卡路里的自助餐》｜在英国的自助餐厅，有些食客，可以一次吃掉4天所需的卡路里。有些老板，会在餐食中搞些小手段，让自己不至于亏本。自助餐厅当中，隐藏着什么秘密？视频放送：O网页链接,8月2日 23:00
11,42,96,544,暑往寒来，一种真实，被厨房记录着。（请横屏观图）#厨房，治愈人生的避难所#,8月1日 23:49
12,96,95,222,阴森向美食片《外科医生の热狗》。手术刀、消毒布、塑胶手套……划开包装纸，优雅地切割……不就是做个热狗吗，怎么成了肢解教学？（佩戴耳机观看更舒爽） L秒拍视频,8月1日 21:07
13,25,17,280,猥琐发育，别浪！,7月31日 22:26
14,36,93,206,乌狼鲞、蒸星鳗鲞、香芹海鳗鲞……这段来自《舌尖上的新年》的节选，介绍了“鲞”（xiǎng）这种海鲜干品。 L秒拍视频,7月31日 21:07
15,评论,1,8,边放黑胶唱片边吃早餐边看食帖实在是太美好了。,+关注
16,8,42,134,庄老师的这份烤鱼，很适合做“便当主菜”，香料足，下饭。（更多烤箱菜，收录于新书《#真的，烤箱什么都能做#》，京东／当当／亚马逊／淘宝／天猫，检索书名即可入手）,7月30日 22:02
17,358,735,918,猫の寿司｜Jun桑小哥哥，又自己动手做“猫食”了。这次用到了金枪鱼、鲷鱼、鸡胸、鲜蚕豆、油菜叶、木鱼花...... 我觉得可以。 L秒拍视频,7月30日 21:36
18,5,4,34,每次翻看@食帖 的书，都觉得是一种享受，从图片到排版，都那么美好第18本书《#真的，烤箱什么都能做# 》到手，从小食到大餐，看这一本就够啦,7月25日 11:19
19,11,207,239,这长条图做得挺好玩儿。,7月30日 00:37
20,45,128,690,一些夏日感。 photo. Thanit Suvanish,7月29日 22:15
21,29,346,414,Discovery美食纪录片《Big Food》| 这个系列有点特殊，专门介绍世界各地，超大规模的食物制作工作：台湾办桌宴、孟加拉开斋节、泰国素斋节、印度流水席、日式连锁拉面餐厅等。日供成百上千份食物，这些制作者如何应对挑战，又是如何协作的呢？全10集放送：L【师太不装蒜】最赞的美食纪录片——美食攻略！...,7月29日 21:17
22,评论,1,2,#食帖##给你看看我的手帐吧##手帐# 我的小鱿鱼是不是暴露了什么。哈哈哈。28号今日手帐。嗯。。很糙。。最近和纸胶带败到血槽已空。,7月28日 23:52
23,40,56,500,此刻的我。🙃,7月28日 00:15
24,12,4,24,今日#便当# 全是快手菜。煮饭的同时把鸡翅腌下去，期间炒蛋煎杏鲍菇切黄瓜，最后烧鸡翅，装完盒子，米饭刚好煮熟，共35分钟。然后，拍照拍了10分钟…… （饭盒是双十一买家电送的#monbento# 双层饭盒，颜色没得选，所以挺有活力的 杂志依旧是@食帖 的《便当灵感集》，桌布是 ...展开全文c,+关注
25,63,404,382,纪录片《川菜在民间》｜一碗臊子面，两个油粑粑。川菜的可爱，在于充满烟火气。这则片子，记录了什邡、中江、连山等地，街头巷尾的饮食风貌。绿豆粉、豆腐干、锅盖鱼、猪脑壳，这些朴素的味道，背后有怎样的故事呢？长片花＋14集正片，在线观看：O网页链接,7月27日 21:48
26,383,193,434,最近看“炒冰”视频的人好多， 没太明白High点是啥。 L秒拍视频,7月26日 22:15
27,80,286,545,Lurpak丹麦黄油CM，用烹饪的声音当伴奏，并没有很洗脑。（60s循环） L秒拍视频,7月26日 21:13
28,10,转发,17,翻了一晚上《便当灵感集》，试下手。除了玉子烧煎散了，其它都挺满意。从淘米煮饭到最后装盒，前后正好40分钟，如果是晚上预约煮饭，早上20分钟之内可以搞定。@食帖,+关注
29,57,182,513,明知是模型，还是看饿了。来自Nunu’ s House，日本一家微缩模型公司。（ins. nunus_house),7月25日 22:02
30,79,278,412,真的辣眼睛！认识11种外国辣椒：希腊金椒、烟味辣椒、泰国辣椒、鸟眼辣椒、安可辣椒、风铃辣椒、墨西哥辣椒、哈瓦那辣椒、西班牙干辣椒、娜迦毒蛇辣椒、特立尼达蝎子椒。 L秒拍视频,7月25日 20:59
31,评论,转发,4,食疗#食帖的节气食桌# 2福州,7月21日 12:11
32,26,73,284,Hana shiro的家，位于东京一处小公寓。因空间有限，她利用不锈钢架+收纳盒，搭建出一个轻巧低成本的“岛式”厨房。#厨房，治愈人生的避难所#,7月24日 21:40
33,15,41,136,《#蔬菜多好吃啊#》这本又加印了，原来这么多人喜欢啃草。（购书方式：在京东／当当／亚马逊／天猫／淘宝，检索书名即可。）,7月23日 22:03
34,695,8172,4411,「每个人总有一天会变成大人，但，那又怎样呢？」宝矿力最新的CM，超青春感！超热血！痛快的青春真好。（两则60秒连播，给大家配了字幕） L秒拍视频,7月23日 21:28
35,评论,转发,11,#今日便当#  坚持早起做便当的后果就是困一天   午安啦Q食帖15：便当灵感集-林江  没做到蒸了粽子哈哈哈,7月22日 11:48
36,111,992,1044,8道快手烤箱菜 | 大热天的，安利几个道不用开火的快手菜。有鱼有菜有肉，交给烤箱就能做。（更多内容收录于《#真的，烤箱什么都能做# 》，全网检索书名即可入手）,7月22日 21:33
37,208,421,968,一些午餐便当的灵感，来自韩国姑娘Mi Sun。几乎每餐都有均衡的肉、谷、果蔬搭配，分量方面，适合胃口适中，或是对身材控制有需求的女生。 （《#便当灵感集#》入手方式：京东／当当／亚马逊 检索书名即可）,7月21日 22:15
38,146,430,582,技术向短片《大师的手工香肠》｜4分钟，完整展示香肠的制作过程：洗肠衣、选肉、配料、绞馅、灌肠、打结。一出手，就知道是老江湖了。（出自ChefSteps，无字幕，但不影响观看） L秒拍视频,7月21日 21:28
39,251,349,512,把3美元淘的生锈旧菜刀，磨成削菜如泥的宝刀！全程肥肠带感！（出自日本猫奴厨男Juns小哥哥，边看磨刀边看猫 ） L秒拍视频,7月20日 21:15
