,data_comment,data_relay,data_support,data_text,data_time
24,289,703,2682,恭喜@小米0128 等3名用户获得【现金233】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,9月1日 14:49
25,3751,15262,21745,"【桂花糖芋苗】少女心菜谱第一名，去年做的拍了照，你们说不是视频不开心，这回就拍成视频了！来，张嘴
#一日一食一记# #厨房的诱惑# @鲜城
L日食记的秒拍视频",8月31日 20:30
26,1908,6837,3311,"最近在我小店里最受欢迎的一款咖灰，我每天至少喝三杯，实在爱死了，抽奖请你们喝啊转发的粉丝中抽10位送冷萃咖啡液，下周一@微博抽奖平台  开奖~
买买买戳→O【日食记x永璞】新品 | 冷萃咖啡液2袋 原创CO...",8月31日 18:12
27,487,1309,3864,听说你们开学了？叔给你盛碗甜甜的压压惊,8月31日 14:15
28,1582,3090,6673,"【小龙虾泡饭】是我心目中小龙虾的最爽吃法，图文教你做！别因为太好吃就狼吞虎咽，对胃不好
#一日一食一记##厨房的诱惑#@鲜城",8月29日 20:33
29,559,351,4891,愁死了，白瞎我给他买了这么多玩的，到头来他还是只喜欢这根破绳子,8月29日 20:23
30,3099,14311,7352,抱住现在还在刷微博的朋友，叔抽奖给你们买好吃的吧……转发中抽三位送233元，周五开奖,8月28日 21:29
31,8246,41014,36761,"【小龙虾泡饭】吃米饭长大的人，谁能抗拒得了这一碗？趁小龙虾没过季，抓紧做碗泡饭吃吧，鲜美到好像打开了新世界的大门
#一日一食一记##厨房的诱惑# @鲜城 L日食记的秒拍视频",8月28日 20:30
32,244,731,3139,恭喜@FourDream 等3名用户获得【单身狗基金233】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,8月28日 16:09
33,4972,1314,11756,七夕也叫乞巧节，据说乞巧许愿会成真，今天的你有什么愿望？,8月28日 12:53
34,1183,6656,12597,"【雪媚娘】图文做法来了！三种口味换着吃，清甜不腻人，冻着吃还更过瘾！有了这甜蜜感，单身狗也能一个人好好度过了
#一日一食一记##厨房的诱惑#@鲜城",8月25日 22:27
35,2269,6628,5246,眼看七夕又要虐狗了，叔来发单身狗基金说说你的七夕计划，转发的粉丝中抽三位送233元，七夕当天@微博抽奖平台 开奖,8月25日 14:35
36,220,756,2695,恭喜@沁朵-雪 1名用户获得【现金1000】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,8月25日 13:31
37,6372,26536,40731,"【雪媚娘】七夕最佳甜品，有雪媚娘在，单身狗也能愉快的度过了！做了三种口味，抹茶红豆、桃子、芒果。皮糯糯的，奶油馅像冰淇淋一样入口即化，一咬果粒迸出汁
#一日一食一记##厨房的诱惑# L日食记的秒拍视频",8月24日 21:43
38,328,3784,5132,秋老虎必备，比我做得好喝,8月23日 16:36
39,642,1574,4430,忘了说，做蟹壳芝士焗的时候，在蟹斗里多加一些蟹身挑出来的肉，吃起来更过瘾,8月23日 15:07
40,4897,10502,23584,"【帝王蟹三吃】最近突然收到了比脸还大的螃蟹……什么吃法都想试，干脆做了三种吃法，蟹腿烤着吃，蟹肉用芝士焗，边角料再煮个蟹汤，爽死了，真的
  #一日一食一记# #厨房的诱惑#@鲜城",8月22日 21:04
41,2450,9995,4629,这刚好是今年管家的第十碗面，话不多说来抽奖！转发的粉丝中抽一位送【现金1000元】，周五@微博抽奖平台 开奖。算是请你吃一年的面吧,8月22日 15:13
42,4362,27083,25814,"【葱油鸡丝凉面】今年的最后一碗凉面，也是最完美的！劲道的凉面裹着最爱的葱油，拌上鸡丝花生碎和油泼辣子，多吃一碗就好像多赚到一天份的夏天
出镜：@管家的日子
#一日一食一记# #厨房的诱惑# L日食记的秒拍视频",8月21日 21:01
43,296,764,2839,恭喜@口_十_亻_青 等3名用户获得【下午茶基金200】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,8月21日 13:45
,data_comment,data_relay,data_support,data_text,data_time
0,1278,8401,2438,置顶 不好意思，刚才删除了之前的置顶蛋黄酥，现在重新转出来，应该还是很多人需要的《经验累积出完美蛋黄酥》 -   吃过我做的蛋黄酥的MM都知道那是多么的好吃~我就是一个憋不住的人~有一点点小经验都希望分享。这个蛋黄酥实在是没时间，才会... °经验累积出完美蛋黄酥  ¡查看图片,2014-8-28 03:07
1,379,53,51,没有酸奶机也可以轻松做酸奶（来自L一直播:女侠森森正在直播）APP下载地址：O网页链接  2佛山,8月29日 14:41
2,14,转发,17,"我们现在直播酸奶吧
等一下哦
2:30
等会同步微博哈",8月29日 14:19
3,311,3,57,"来来来
金沙奶黄馅
有一碗是特别好吃的
猜一下是哪一盆",8月28日 16:50
4,35,4,28,"好啦～准备酸奶直播
几点你们方便呀～
一直播？",8月28日 15:09
5,评论,转发,7,"酸奶作业
不好意思昨晚忘记选中奖的啦
今晚回去选",8月28日 14:58
6,48,145,151,"说好的黑炭戚风（5个普通大小蛋做两个6寸）
鸡蛋5个，低筋面粉80g，竹炭粉5g，无味食用油50g，牛奶65g，细砂糖80g。好香哦～",8月25日 14:59
7,70,8,85,"开始来啦～
自己做的酸奶比卡士酸奶好喝太多啦
其实还是有很多亲跟我说做不好
要不免费直播一个
有人想看么",8月24日 10:23
8,10,转发,32,翻牌 太久没收作业了 让作业来的更猛一些 说不定心情好随机送礼物 哈哈哈,8月23日 20:42
9,28,1,13,我们来玩个小游戏好么 现在开始用我家菌粉做的酸奶微博艾特我 随机选️位送我家麦片和肉松各一罐 运费自理（随机选 选不到也不准生气哦） 截至到27号,8月23日 20:36
10,9,1,11,好棒 麦片也像我家的,8月23日 20:29
11,6,1,11,好漂亮,8月23日 20:28
12,2,1,12,自己做的当然好吃😋 大家做起来 不然夏天都过完了,8月23日 20:27
13,21,转发,15,不好意思～ 换了一个新店，大家收藏一下 看评论,8月23日 20:22
14,102,116,205,"一定一定一定要安利你们好东西[机智]
超级无敌好用裱花袋
挤曲奇没有它整个人都不好了
人手最少要有两个🙄
附上配方，如果要做原味的把可可粉换成低粉",8月23日 15:43
15,90,3,159,"黑色戚风想不想试一下
明天整理个方子给你们好吗",8月22日 16:42
16,31,7,157,最美的当然是黄石公园,8月22日 16:38
17,35,转发,96,"先更个美图
66号公路
大峡谷
马蹄湾",8月22日 16:04
18,96,转发,54,"居然两个多月没更微博🙄
不提醒我根本就忘记了
有人有话要跟我讲的吗
有人想我么",8月22日 15:42
19,89,468,317,"红茶太妃糖：淡奶油300,白砂糖150,麦芽糖50.红茶适量。红茶淡奶油热浸泡 过滤出红茶不要（我懒，直接放红茶粉。其实是忘记了）所有材料混合入锅中小火一边搅拌一边熬到118～120度左右（如下图）装入模具冷却后切块。吼吼吃～用不完的奶油就这么消耗",6月15日 21:50
20,99,10,117,"来刷个存在感 上课花太多的精力 耐心 心思
昨天的月饼 今天的蛋黄酥 都已经美出新高度
每次结束大家都不敢相信是自己做的🙄
9月之前所有课都满了
大家一而再再而三的赶过来上课 那么远 很感动😹
你们老偷拍我 我也偷拍你们",6月15日 21:06
21,8,2,42,"学员和森森做的
傻傻分不清
一样好
端午刚过完 我们已经迎接中秋了🙄 L秒拍视频",6月15日 20:53
22,30,3,73,也感谢一路有你们陪伴,6月8日 22:52
23,65,转发,61,"每次都有几个老学员 每次群里都在讨论我
每次临走都问下一次什么时候可以再来
每次她们都可以那么开心 每次她们都觉得收获满满
今天来显摆显摆🙈然后我就感觉不那么累了🙄
ps：图️的抹布好用哭了",6月8日 22:35
24,136,11,295,"今天的蛋糕卷毛孔细到看不见了🙈
每次蛋糕卷课她们除了惊讶就是惊讶😺
那么多边角料呢
全吃了 好吃好吃好吃 😋",6月5日 00:37
25,12,8,44,少女️,6月3日 00:53
26,13,3,16,随身一罐 走到哪里吃到哪 保证停不下来,6月3日 00:52
27,17,1,34,这批蛋黄大成 看的我饿,6月3日 00:51
28,70,5,82,"今天烤了十二盘麦片
做了戚风胚子还是那么嫩
随意抹点奶油
夹一些榴莲
人间美味😋
不信你就试一下
晚安啦",5月26日 23:58
29,63,转发,28,"大家都收到麦片了么
怎么样呀
吃起来根本不能停对不对
配上自己做的酸奶拍完就吃了这么大碗
等课的同学对不起六月份一定一定上课 我已经在排了 好了发你们 懒了一个月",5月25日 22:08
30,11,转发,21,我每天抱着当零食吃不能停 真材实料 每一种都是最好的原料  了解我的人都懂 都不敢宣传做不出来,5月22日 21:04
31,5,1,18,没有泡打粉的磅蛋糕 掌握了我上课说的关键技巧 棒棒哒,5月22日 21:00
32,27,17,38,"大家的肉松卷做的超级好的
还没做的赶快做起来",5月22日 20:58
33,83,18,108,"我烤了坚果麦片
你准备好酸奶了么
自己烤的麦片配自己做的酸奶😋
每天酸奶麦片不能停",5月17日 16:36
34,36,10,24,😋好吃到爆的肉松蛋糕卷还有人没试过么 那必须要试试 @ 我的作业多到爆炸,5月17日 14:22
35,15,6,47,好美  按我说的做 绝对不会失败,5月17日 14:14
36,222,2007,1484,"蛋白糖
简单又可爱 平时做生日蛋糕也可以拿来装饰哦
烤干以后温温的就要装好保鲜盒密封才不会返潮
蛋白霜不需要打到特别硬
糖水温度控制不好可能会失败哦",5月17日 10:54
37,15,1,27,颜色淡淡的 超级可爱,5月17日 10:45
38,6,3,14,哇哈哈 这是什么节奏 大家快来交作业啦,5月17日 10:44
39,59,2,39,"牛扎饼独立包装好看又费时费成本
每盒贵两块钱的话
你会选哪种",5月15日 21:53
40,44,转发,26,"不露脸的直播还是蛮轻松的
最后没电了就断了
难为你们了
要听那么难听的声音",5月5日 19:52
41,630,336,445,春风十里，不如直播一场，我在一直播等你！（来自L一直播:女侠森森正在直播）APP下载地址：O网页链接 2佛山,5月5日 18:40
42,53,4,83,"蛋白糖烤好了也好吃呦😋她本来就是糖 就该甜
有一个多月没有端相机
看到这些糖不由自主就端起了相机 可爱吧
@阿莫玲 家的餐巾超级美啊 跟我穿的裙子布料一样一样舒服 好喜欢 还有桌布
当然少不了@puffi 家旧木板 喜欢喜欢 都消毒好的适合我这种洁癖",5月5日 17:07
43,56,3,41,"我来讲一下
最近好几个发这样的图片
问我为什么蛋黄酥不酥
图片这样的根本不是酥不酥的问题
没熟没熟没熟
生的也不好吃啊[捂脸]
我觉得这种很容易就可以看出是因为不熟啊",5月5日 11:11
,data_comment,data_relay,data_support,data_text,data_time
0,94,210,122,置顶 现代人的下午茶，不只是忙里偷闲，更是一次自我重启！食帖第19本书《#下午茶时间到！#》上市了！全球下午茶文化解读＋百种下午茶餐食做法，都在其中。下单方式：京东 O网页链接 当当 O网页链接 亚马逊 O网页链接 天猫 O食帖19 下午茶时间到 林江 著 现代人如何享受... （转发送书，3个名额）,9月11日 21:45
1,77,100,401,日本静冈县乡下，有家Yacco＆San咖啡馆，吃的喝的倒没什么特别，就是动物多。（📍静冈县浜松市都天町3522 ）,今天 09:03
2,3,11,42,#厨房，治愈人生的避难所# ，这本书又要加印了。,今天 02:49
3,43,370,600,NHK纪录片《良工巨匠：用心的熟食超市》 | 日本仙台附近的小山城，有对年逾80岁的佐藤夫妇，经营着一家小超市。每天，从开店到打烊，顾客盈门，创造了多个“日本零售业的奇迹”。他们开创了“超市熟食”的新模式，持续35年奋斗精进，却不改初心。全程超感人！强推！高清放送：O网页链接,9月19日 21:10
4,18,49,188,沈忠辉，台湾平面设计师，同时也是一名下午茶爱好者。他的用餐地，除了街巷小店，也常选择在徒步间歇，山川之间。食帖君新书《#下午茶时间到！#》的封面，也由他拍摄，这方小小的窗景，来自台北“尖蚪探索食堂”。更多内容，收录于书中，入手方式：O网页链接,9月18日 22:11
5,37,159,252,《贝克汉姆 VS 戈登·拉姆齐》厨艺对决｜戈登经典的“降维打击”系列，这次下手的对象，是住在他隔壁的好邻居小贝，俩人一起比赛做“意大利烩饭”。（已经没啥公平性可言了，下次想看狗蛋和小贝比赛踢球） L食帖的微博视频,9月18日 21:30
6,8970,17883,34390,日本有个叫Miwa的姑娘，和丈夫“大熊”住在德岛。姑娘有一手好厨艺，擅长各种家常菜，又很注意营养搭配。但她的博客很少记录食物本身，都是在抓拍丈夫吃饭时的样子。笑得眼睛都看不到了，感觉好幸福啊。（meganeanmiwa）,9月17日 22:09
7,100,219,369,草莓水信玄饼 | 传统版本的小升级，颜值向甜品。①琼脂粉32g、水800ml、白砂糖约10g，混合煮沸，静置冷却，取适量倒入圆底模具；②轻轻放入草莓，再添剩余液体，冷藏30分钟后即可。（操作关键是：琼脂液的密度，要能令草莓浮起来） L食帖的微博视频,9月17日 21:15
8,49,137,634,又是食蔬好时节。（photo. Yohei Tanaka📍神奈川逗子市）#蔬菜多好吃啊#,9月16日 22:10
9,144,384,662,BuzzFeed短片《食物带来的21种颅内高潮》｜用手攥一把大米、用吸管往杯里吐气、剥开锡纸包装、开启易拉罐、挖一勺全新的花生酱、用力掰开法棍、大量挤出喷射奶油、从一串葡萄上㩐下一颗...... 有些人会从这些日常细节中，获得一种“奇特”的感受和极大满足感。（你有类似的体验吗？）  ...展开全文c,9月16日 21:22
10,9,8,49,PS：最近因为要求环保很多纸厂被关闭，纸张价格飞涨，去年或上半年出的书现在要加印，老定价就快hold不住了。所以，大家新书早买早安心。,9月15日 23:40
11,53,126,261,炸竹轮奶酪棒｜热量爆炸，但超级解馋。做法：奶酪切段，塞入竹轮，依次蘸面粉、蛋液、面包糠，高温炸制金黄捞出，吸去多余油分即可。注意体会咬下去的酥脆，以及奶酪的拉丝感。（YouTube. 얌무 Yammoo） L食帖的微博视频,9月15日 21:10
12,57,170,243,#食帖速报#   咖啡业大动作 | 昨晚，雀巢以5亿美金，收购Blue Bottle Coffee（蓝瓶咖啡）68%的股份，成为其最大股东。这意味着，精品连锁咖啡业，可能要迎来重要变革。（截止今年年末，Blue Bottle全球店铺数量将增加至55家）,9月15日 13:43
13,30,124,414,Yumo住在日本冲绳，在生活中，坚持着吃下午茶的习惯。对她来说，认真吃一份甜点，喝一杯茶或咖啡，是味觉的填补，也是一个人放松、思考、调整的过程。食帖君新书《#下午茶时间到！#》收录了更多下午茶灵感，入手方式：O食帖19 下午茶时间到 林江 著 现代人如何享受...,9月15日 09:15
14,103,92,244,#孤独的吃吃吃# 第11集：麻婆豆腐／藤椒鸡／煎馒头粒／碗仔翅／厚松饼。（下次可能木勺钢勺一起上）@鲜城 #贴秋膘了吗# L食帖的秒拍视频,9月14日 22:14
15,840,438,2300,内蒙古街头的现烤牛肉干，老板来十斤！ L食帖的微博视频,9月14日 21:00
16,167,173,350,#孤独的吃吃吃# 第10集：糖醋肉／鱼香肉丝／老干妈双重奏／福鼎肉片／南瓜羹。（还想看我们吃啥，欢迎留言） @鲜城 #贴秋膘了吗#  L食帖的秒拍视频,9月13日 22:01
17,20,326,402,BBC纪录片《美食科学》|  我们为何钟情于甜味、鲜味、油脂味？又为何会对咖啡、酒精、巧克力上瘾？大脑和基因，决定了一个人对于“美味”的定义，其背后的科学原因，又是什么呢？片中深入全球多地，发掘它们背后的秘密。粤语中字，全3集放送：O网页链接,9月13日 21:08
18,50,158,474,四季风物，汇于盘盏。和果子的意趣，是形、名、味的统一。每种果子，都有其对应的名字，以下依次为：鱼影、清流、麦秋、木槿、松、寒牡丹、水牡丹、款冬花。（制作者：土江徹，日本福泉堂第三代传人）,9月13日 09:08
19,3,1,31,谢谢厚爱，继续精进。,9月13日 06:59
20,40,218,360,《Rachel Khoo厨房笔记》之伊斯坦布尔｜ 地跨两洲的伊斯坦布尔，拥有独特的饮食风格。 游牧民族的基因，让他们偏爱简单又大快朵颐的料理。这期，Rachel走街串巷，在当地找到了好吃的羊杂和三明治，并以此为灵感，制作出了鲭鱼沙拉、烤肉串和咖啡奶油。高清放送：L【瑞秋的厨房笔记 环游世界 】E01伊斯坦布尔 ... @FoodForFun,9月12日 21:34
21,31,79,190,印度版《落魄大厨》来了！近期，宝莱坞翻拍的著名美食电影《Chef》（落魄大厨），放出了预告。原故事架构不变，依旧讲述主人公辞去餐厅工作，将旧车改成餐车，和好友、儿子一起上路，找寻烹饪的初心。上映时间10月16日。3分钟版预告片： L食帖的微博视频,9月11日 21:03
22,7,25,90,又到无花果季了，《#食帖的节气食桌#》书里有一道“无花果乳酪”很好吃，墙裂安利入手方式：O食帖的节气食桌（食帖视频特辑书） 食帖番组 ...,9月10日 22:12
23,6216,4802,21365,切冰的艺术 | 2分钟，将整块方冰，切成钻石形。来自日本著名调酒师上野秀嗣。（耳机党福利） L食帖的微博视频,9月10日 21:05
24,62,135,371,台北松江路小巷里，有家古早味的小店，名字叫“时常在这里”。店中主营各种甜品，同时也贩售一些生活杂货。布丁、磅蛋糕、奶油三明治，是这里的招牌。口味用料，会根据时令来调整。地点：台北松江路194巷35号 （ins. bwgeneralstore）,9月10日 10:01
25,61,10,330,双 冠 军,9月9日 23:39
26,61,595,820,纪录片《宅人食堂》第二季精选｜深入浙、皖、桂三地乡村，探访地道的乡土料理。毛豆腐、臭鳜鱼、螺蛳鸡、灰膛菜、糖麻花、杨梅酒……这家常美食背后，隐藏着哪些小故事呢？高清放送：[浙江篇] O网页链接  [广西篇] O网页链接 [皖南篇] O网页链接,9月9日 21:00
27,7,19,98,还原Emoji食物 | 来自澳洲摄影师Peechaya，她用真假食物混合，制作出了米饭 / 团子 / 草莓蛋糕  / 巧克力🍫 / 甜甜圈🍩 / 煎蛋 等经典Emoji表情。（ins：pchyburrs）,9月9日 09:00
28,25,94,121,美食节目《喝吧，台湾》 | 一反往常套路的美食节目，不讲吃，而以“喝”为主题，介绍台湾的珍珠奶茶、高山乌龙茶、阿萨姆红茶、本地咖啡及好酒……其中还穿插了多道以茶、酒为原料的美食，全面展现台湾的“饮品文化”。喝吧，台湾！视频放送：O网页链接,9月8日 21:00
29,15,47,171,住在静冈的Maki，和她记录的生活细节。（ins：mamorai86）,9月8日 09:00
30,151,164,422,#孤独的吃吃吃#09集：馄饨／蟹黄豆腐／糖油粑粑／鸡丝饭／面疙瘩汤／发米粑。舍不得放蟹黄，用咸鸭蛋代替，烧出来的豆腐也好吃！最后一个类似松饼的叫“发米粑”，武汉人应该识得。@鲜城 #吃货秀# L食帖的秒拍视频,9月7日 22:15
31,35,11,115,听说今天是白露，亲自出镜给你们拍套表情包。by.食帖董事长Koko #食帖的节气食桌#,9月7日 21:45
32,30,233,354,《保罗的城市烘焙课》第二季01集| 面包大师“保罗”的美食旅行系列，这一集来到西西里首府“巴勒摩”，钻进各种烘焙间，品尝了奶油煎饼卷、卡萨达蛋糕、杏仁糖水果等当地美食，了解一块蛋糕里的层层历史，并从流传千年的“意式炸饭团”中，感受到这座城市的魅力。视频放送：O网页链接,9月7日 21:18
33,123,28,193,早餐这么重要，除了家里自己做之外，诸位你们在各自城市都推荐在哪些地方吃早餐呢？我们评论里见。,9月7日 05:48
34,205,261,559,#孤独的吃吃吃# 08集：白切鸡／炸臭豆腐／豆皮／热干面／宁海汤包／赤豆小圆子。都是在编辑部做的，可能不够正宗，但都很好次。（3分钟处，食帖icon第一次出镜）@鲜城 #吃货秀# L食帖的秒拍视频,9月6日 22:05
35,157,524,693,每100克可以卖到25欧元的松阪牛肉，到底因何如此昂贵？这一次用德国人的视角，从养牛行家，到肉店、餐厅，一步步解析松阪牛肉的奥义。来自Nicht alle Tassen im Schrank字幕组。中德双语放送：LGalileo【中德双语】150 Euro pro Portion- S... L食帖的微博视频,9月6日 21:33
36,41,14,158,最新特集样书到了，新icon打样也到了。今天是个好日子呀。,9月5日 23:03
37,85,304,337,纪录片《食彩之国·鳗鱼》｜日本岛根县宍道湖，除了特产蚬子、银鱼和花鲈，野生鳗鱼，也是一绝。旧时，人们通过一条密径将其直送至大阪，使鳗鱼文化在大阪开花结果。这集内容，讲述了野生鳗鱼的捕捞方法、海运历史以及不同风味的吃法。高清放送：L食彩之国 第693回 鳗鱼【@FoodForFun】 @FoodForFun,9月5日 21:00
38,39,194,110,以后的暴击就更直接了  //@FoodForFun: 卧槽 木下来了,9月5日 14:58
39,96,293,649,毛线食物，来自英国艺术家Jessica Dance。（想咬一口）,9月5日 09:05
40,682,13004,12893,6种儿童蛋糕做法 | 用普通蛋糕胚，按不同方式切分、拼合，就能立即做出较复杂的蛋糕造型。（独角兽、蝴蝶、爱心、胡子、衣服、兔子） L食帖的微博视频,9月4日 21:08
41,13,67,138,水逆的最后来了个好消息：《#食帖的节气食桌#》又加印了如果还不了解这本书讲什么，看看这篇文章就懂了 °原来，这才是科学又时髦的养生方式？,9月4日 15:39
42,12,34,77,天凉了，贴膘哟。传统饮食科学中，最简单的一种就是：不时不食。即，依循节气时令吃饭。那么，关于“24节气”，有哪些知识点？我们为何要学习节气饮食法呢？这条长图，或许对你有用。（#食帖的节气食桌# 书中有更多内容，感兴趣可入手：O网页链接）,9月3日 22:56
,data_comment,data_relay,data_support,data_text,data_time
0,146,10,91,置顶 一直以来都很少推硬广，处女座还是不太喜欢哇众取宠做买卖，做生意如同做人一样，日久见人心。就如这气血茶，一样用的都是青海的枸杞，广西桂圆，而不会因为价格，把好的原材料替换。店铺对于我的意义，不在于一定能取得多大的成就，只是在平凡的日子里，所有的成就感和充实感，能活得比原来的那个自己 ...展开全文c,2016-8-23 17:18
1,9,转发,14,"#皓哥早餐# 昨天还有一些食材，换汤不换药，今天做成三明治。面包可以做多点放冷冻保存，然后晚上再拿出来室温解冻。隔天再稍微烤箱加热即可。吐司其实不加热也没问题。
今天打了紫薯豆浆，紫薯略多，略浓稠，",今天 09:12
2,30,转发,34,"开放厨房的好处就是…能看着老公帮忙干活，还能和他聊天吐槽生活琐事…

每次都收拾很认真，拉出来表扬一下。
晚安(⺣◡⺣)♡",9月19日 22:20
3,9,1,4,O「皓妈靓汤」32头 黄花胶 半斤250克    30头花胶今天下午已到   只有19包。付款减库存。,9月19日 17:07
4,5,转发,4,今天最后清点好的库存 28罐。收到记得放冷藏，都是无硫磺的//  O「皓妈靓汤」特级伊朗无花果 350克（下周一发）        罐装 350克,9月19日 17:02
5,6,3,21,12年发的做法 凑合看吧  回头看自己发的文字，略矫情请忽略·现在都是不啰嗦直接材料过程然后结束。这么多年过去全职妈妈依旧还是全职妈妈，初衷依旧，带好我的孩子照顾好我的家庭，微博这么多年一直记录生活琐碎点滴，其中也有坚持的意义。回头看，依旧是让人嘴角上扬，感觉充实而美好 平淡亦是幸福,9月19日 10:33
6,7,21,31,"这中间的肉馅，其实很简单，可以在超市买已经绞好的免治牛肉猪肉，或者自己剁，猪肉和牛肉混合的口感不错，我的比例一样一半。
做法：猪肉牛肉碎加入甜玉米，生抽，胡椒粉，鸡蛋，肉少的只用蛋黄即可，盐。然后朝一个方向搅拌均匀到感觉有阻力，最后再加去生粉混合均匀即可。放冰箱冷藏。
要用的时候， ...展开全文c",9月19日 10:14
7,27,1,45,"#皓哥早餐# 亲妈牌汉堡

面包提前做好
肉馅昨天晚上先调制好放冰箱冷藏
早上肉馅煎熟
然后拼凑起来就行。
半小时内加拍照，搞定。...展开全文c",9月19日 09:27
8,17,4,11,"#皓妈靓汤# 都说孕后期让喝多一些椰青？为什么我忘记了。反正我是挺喜欢的，让我天天喝我都愿意。刚好本来生活网推送最近有优惠，9个才69元，如果不是我冰箱放不下………吉之岛昨天看到一个都卖12.8元，精明主妇赶紧下手。下午手贴着胶布，还开了一个椰青来煲汤，吃货永远精神可佳…

材料：猪展 ...展开全文c",9月18日 19:59
9,24,9,20,"#皓哥早餐# 南瓜腰果椰浆浓汤
材料：南瓜200克，腰果50克，水300克，椰浆200克。做法，把南瓜去皮洗净切块，把所有材料加入到容量杯中，启动浓汤键，25分钟即可。表面的花纹是用淡奶油，点几个圆点，用牙签顺时针画一圈即可。

增加椰浆是为了丰富浓汤的口感，成品也更加粘稠，搭配高纤维全麦面包，沾 ...展开全文c",9月18日 12:04
10,19,转发,45,"#皓哥早餐# 新周早晨…
南瓜腰果椰浆浓汤，非常好喝。
今天的早餐颜值很高哦，赏心悦目
皓哥说，妈妈，你今天早上变魔术吗？

    从小父母就很忙，早上都是塞钱给我们自己出去吃早餐，回忆中早晨都是很紧张和慌乱的。送皓哥的时候，会看到在学校附近一边走一边吃早餐的同学，然后一直被父母催促，看到 ...展开全文c",9月18日 09:54
11,17,转发,38,"这周，已经是第二次切东西切到手。
肚子太大实在让人困扰…

皓哥说：妈妈你下次不要太早起床了
bb也还没睡醒…所以才有可能切到手

出门前叮嘱我多睡觉，哈哈",9月18日 08:47
12,26,转发,37,"这个手作请枪手痕迹有点太明显了会不会，平时手工我都不参与的，周末在家太无聊了，我帮他画稿他涂色。然后放入小灯，完美…哈哈
这个灯是宜家的，有电池的，轻轻的甩一下就可以自动变亮暗。弄电灯什么的我是不会了。这个凑合交吧…哈哈",9月17日 21:41
13,2,1,12,哇………早餐吗？好丰富了，少年识货哦…赞~(˘▾˘)~,9月17日 10:25
14,80,5,9,"软化宫颈的茶…有用吗？类似什么覆盆子茶啦，茉莉花菊花枸杞茶啦…你们有喝吗？
还有生之前喝的白莲须鹅蛋清胎毒啦，我也知道对于西医是没有什么类似清胎毒的这种说法或者根据。作为广东人就是爱喝这些有的没的…
还有桑寄生茶，我觉得挺好喝哦。",9月16日 22:45
15,8,转发,15,#皓妈靓汤# 我最爱的 花胶海椰皇鸡汤,9月16日 20:26
16,11,转发,20,周末…我们,9月16日 17:52
17,11,14,80,"教养和三观决定了生活的底线。在这条底线之上，我们才有余地谈生活，做朋友。
   
    三观不同，一句话也嫌多。精神洁癖，不愿意浪费时间在虚假的社交上。",9月14日 16:08
18,13,1,1,最后清点好的库存 //@皓妈玟玟: 滚动转发  ：无花果是没有补的，就一批货，因为是出口香港装，我也只是从人家大货里面抢到一些，供货商说不知道下次什么才有，收到记得放冷藏，都是无硫磺的// O「皓妈靓汤」特级伊朗无花果 350克（下周一发）       罐装 350克,9月14日 15:16
19,51,转发,40,"今天32周，8个月…时间过的好快
前两天产检，医生说头位已经转下去了
感觉皓哥那会没那么快啊
看图2，恍惚中就如智障一般…",9月14日 12:20
20,5,8,7,这个季节，沙参玉竹，莲子百合，都可以多食用,9月14日 10:48
21,16,44,34,"#皓妈靓汤# 沙参玉竹猪肚煲鸡汤。
材料：沙参，玉竹，玉米，莲子，茨实，淮山，蜜枣。猪肚，鸡半只。
做法：先把猪肚处理好干净后备用，
（我微博有发过清洗处理猪肚的做法）
干货食材提前浸泡5-10分钟，鸡肉冷水下锅，焯水后捞起洗干净备用。然后把浸泡好食材沥干水份，把所有材料一起放进去汤锅煲2-2 ...展开全文c",9月13日 21:21
22,12,1,14,"京白梨每年立春开花，处暑摘果。果肉中含大量葡萄糖，维生素，和氨基酸等营养物质，具有消暑，解渴，润肺，健胃之功效
    军庄京白梨，据说京白梨是有历史的，乾隆钦定贡果，唯一以京字头冠名的梨。清代曾作为上等果品进贡朝廷。来自本来生活网，好久没吃到这么好吃的梨了…
     和今天的雪梨茶好搭 ...展开全文c",9月13日 19:37
23,22,转发,19,"对了，大家要买北鼎养生壶的，暂时先别买，他们厂家已经通知我双11有活动。所以不着急用的就迟点买吧。

还有就是祈合的破壁机，可蒸可加热的，最近挺红，刚好这厂家是广州的。他们这个月有聚划算活动，之前找我问的价格或者是有关注的，也迟点再下手，月底左右到时候优惠活动我会发微博通知你们。",9月13日 11:44
24,17,11,31,"#皓哥早餐# 紫薯莲子燕麦粥。
做法：紫薯切小快，燕麦和莲子先提前浸泡，然后和洗净大米一起放电饭锅煮粥就行，没有任何技术含量。
我是晚上用电饭锅先预约好时间煮的。然后如果电饭锅煮粥太粘稠，把粥取出来再移到别的锅，加点水煮沸就行，这粥我加了块小冰糖，会好吃一些。还有就是可以先把切块的紫 ...展开全文c",9月13日 10:06
