,data_comment,data_relay,data_support,data_text,data_time
13,546,342,4712,愁死了，白瞎我给他买了这么多玩的，到头来他还是只喜欢这根破绳子,8月29日 20:23
14,3084,15933,7258,抱住现在还在刷微博的朋友，叔抽奖给你们买好吃的吧……转发中抽三位送233元，周五开奖,8月28日 21:29
15,7967,42702,36142,"【小龙虾泡饭】吃米饭长大的人，谁能抗拒得了这一碗？趁小龙虾没过季，抓紧做碗泡饭吃吧，鲜美到好像打开了新世界的大门
#一日一食一记##厨房的诱惑# @鲜城 L日食记的秒拍视频",8月28日 20:30
16,224,553,2809,恭喜@FourDream 等3名用户获得【单身狗基金233】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,8月28日 16:09
17,4967,1359,11666,七夕也叫乞巧节，据说乞巧许愿会成真，今天的你有什么愿望？,8月28日 12:53
18,1155,6443,12233,"【雪媚娘】图文做法来了！三种口味换着吃，清甜不腻人，冻着吃还更过瘾！有了这甜蜜感，单身狗也能一个人好好度过了
#一日一食一记##厨房的诱惑#@鲜城",8月25日 22:27
19,2263,7150,5172,眼看七夕又要虐狗了，叔来发单身狗基金说说你的七夕计划，转发的粉丝中抽三位送233元，七夕当天@微博抽奖平台 开奖,8月25日 14:35
20,197,548,2392,恭喜@沁朵-雪 1名用户获得【现金1000】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,8月25日 13:31
21,6257,26944,40242,"【雪媚娘】七夕最佳甜品，有雪媚娘在，单身狗也能愉快的度过了！做了三种口味，抹茶红豆、桃子、芒果。皮糯糯的，奶油馅像冰淇淋一样入口即化，一咬果粒迸出汁
#一日一食一记##厨房的诱惑# L日食记的秒拍视频",8月24日 21:43
22,323,3579,4952,秋老虎必备，比我做得好喝,8月23日 16:36
23,626,1464,4280,忘了说，做蟹壳芝士焗的时候，在蟹斗里多加一些蟹身挑出来的肉，吃起来更过瘾,8月23日 15:07
24,4825,10363,23423,"【帝王蟹三吃】最近突然收到了比脸还大的螃蟹……什么吃法都想试，干脆做了三种吃法，蟹腿烤着吃，蟹肉用芝士焗，边角料再煮个蟹汤，爽死了，真的
  #一日一食一记# #厨房的诱惑#@鲜城",8月22日 21:04
25,2446,10708,4550,这刚好是今年管家的第十碗面，话不多说来抽奖！转发的粉丝中抽一位送【现金1000元】，周五@微博抽奖平台 开奖。算是请你吃一年的面吧,8月22日 15:13
26,4285,27747,25305,"【葱油鸡丝凉面】今年的最后一碗凉面，也是最完美的！劲道的凉面裹着最爱的葱油，拌上鸡丝花生碎和油泼辣子，多吃一碗就好像多赚到一天份的夏天
出镜：@管家的日子
#一日一食一记# #厨房的诱惑# L日食记的秒拍视频",8月21日 21:01
27,295,726,2794,恭喜@口_十_亻_青 等3名用户获得【下午茶基金200】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,8月21日 13:45
28,2925,3152,14211,会动的食物来一波都是之前做过的，看过就当吃过了，晚安#一日一食一记#,8月18日 23:27
29,1040,2746,5691,"【紫薯银耳羹】图文做法来了！热的冷的都好吃，亮晶晶的一碗充满胶质，甜甜糯糯的，吃几碗也不够 #一日一食一记#
视频戳→L第一百零九回 乖 吃了这碗明天就能少敷一张面...",8月18日 20:30
30,2407,5667,3485,叔抽奖请你们喝下午茶吧转发并告诉我你想吃啥，抽3位送下午茶基金200元，下周一@微博抽奖平台 开奖~,8月18日 14:56
31,6435,29547,40621,"【紫薯银耳羹】被公司女生们称为最不罪恶的糖水！银耳满满的胶质，裹着甜甜糯糯的紫薯，一整碗亮晶晶的紫色，感觉今天吃完明天就能变美
#一日一食一记# #厨房的诱惑# L日食记的秒拍视频",8月17日 20:35
32,976,465,10176,这个紫薯银耳羹，女同事们都爱死，又好吃又好看，今晚发片，等着#一日一食一记#,8月17日 18:47
33,305,173,7052,睡前许愿，希望自己能被酥饼温柔对待（来自一号铲屎官的心酸日常,8月16日 22:37
34,5288,15226,32765,"【温泉蛋肥牛盖饭】贴秋膘最美不过这一碗！重温一回，因为我每隔一段时间就要狠狠吃一碗才得劲。鸡蛋生熟自己定，不喜欢洋葱也可以不加，然后大口吃吧
#一日一食一记# #厨房的诱惑# L日食记的秒拍视频",8月16日 20:30
35,333,1551,5181,放在柠檬红茶里，感觉也会很赞,8月16日 18:44
36,449,978,4013,绿豆汤给你冰镇过了，喝吧……记得看到结尾,8月15日 16:33
37,4743,15395,26397,"【莲子绿豆汤】连绿豆汤都不会做，谈什么照顾好自己？
#一日一食一记# L日食记的秒拍视频",8月14日 20:29
38,891,2650,6554,每日一碗,8月12日 17:36
39,157,374,3405,一碗桃浆喂饱你的耳朵，周末晚安,8月11日 22:17
40,1393,4244,10069,【芋圆仙草冻】每次外面点这个，折腾十几分钟都配不齐自己想吃的那一碗。其实自己在家做也不难，吃到爽 #一日一食一记#,8月11日 20:40
41,7478,22444,35674,"【芋圆仙草冻】夏末初秋最适合吃芋圆
凉凉的但不会太冰，也不会太甜，做起来也很简单，吃完整个人都平静了～
#一日一食一记# L日食记的秒拍视频",8月10日 20:59
42,5545,22335,33512,"【蒜蓉粉丝虾】鲜到连一根粉丝都不会吃剩！只有跟关系真正好的人才能一起吃，满嘴蒜味也不肯停，谁也别嫌弃谁有味
#一日一食一记# L日食记的秒拍视频",8月9日 21:02
43,801,227,20553,"刷着新闻觉得难受的时候，看看酥饼，就会想幸好你是猫。
祈福平安",8月9日 19:50
,data_comment,data_relay,data_support,data_text,data_time
0,1245,8331,2400,置顶 不好意思，刚才删除了之前的置顶蛋黄酥，现在重新转出来，应该还是很多人需要的《经验累积出完美蛋黄酥》 -   吃过我做的蛋黄酥的MM都知道那是多么的好吃~我就是一个憋不住的人~有一点点小经验都希望分享。这个蛋黄酥实在是没时间，才会... °经验累积出完美蛋黄酥  ¡查看图片,2014-8-28 03:07
1,374,39,36,没有酸奶机也可以轻松做酸奶（来自L一直播:女侠森森正在直播）APP下载地址：O网页链接  2佛山,8月29日 14:41
2,11,转发,15,"我们现在直播酸奶吧
等一下哦
2:30
等会同步微博哈",8月29日 14:19
3,293,3,47,"来来来
金沙奶黄馅
有一碗是特别好吃的
猜一下是哪一盆",8月28日 16:50
4,34,4,25,"好啦～准备酸奶直播
几点你们方便呀～
一直播？",8月28日 15:09
5,评论,转发,6,"酸奶作业
不好意思昨晚忘记选中奖的啦
今晚回去选",8月28日 14:58
6,44,124,137,"说好的黑炭戚风（5个普通大小蛋做两个6寸）
鸡蛋5个，低筋面粉80g，竹炭粉5g，无味食用油50g，牛奶65g，细砂糖80g。好香哦～",8月25日 14:59
7,70,8,84,"开始来啦～
自己做的酸奶比卡士酸奶好喝太多啦
其实还是有很多亲跟我说做不好
要不免费直播一个
有人想看么",8月24日 10:23
8,9,转发,28,翻牌 太久没收作业了 让作业来的更猛一些 说不定心情好随机送礼物 哈哈哈,8月23日 20:42
9,28,1,12,我们来玩个小游戏好么 现在开始用我家菌粉做的酸奶微博艾特我 随机选️位送我家麦片和肉松各一罐 运费自理（随机选 选不到也不准生气哦） 截至到27号,8月23日 20:36
10,9,1,10,好棒 麦片也像我家的,8月23日 20:29
11,5,1,11,好漂亮,8月23日 20:28
12,2,1,11,自己做的当然好吃😋 大家做起来 不然夏天都过完了,8月23日 20:27
13,20,转发,15,不好意思～ 换了一个新店，大家收藏一下 看评论,8月23日 20:22
14,101,108,200,"一定一定一定要安利你们好东西[机智]
超级无敌好用裱花袋
挤曲奇没有它整个人都不好了
人手最少要有两个🙄
附上配方，如果要做原味的把可可粉换成低粉",8月23日 15:43
15,89,3,157,"黑色戚风想不想试一下
明天整理个方子给你们好吗",8月22日 16:42
16,31,7,156,最美的当然是黄石公园,8月22日 16:38
17,35,转发,95,"先更个美图
66号公路
大峡谷
马蹄湾",8月22日 16:04
18,94,转发,51,"居然两个多月没更微博🙄
不提醒我根本就忘记了
有人有话要跟我讲的吗
有人想我么",8月22日 15:42
19,88,444,312,"红茶太妃糖：淡奶油300,白砂糖150,麦芽糖50.红茶适量。红茶淡奶油热浸泡 过滤出红茶不要（我懒，直接放红茶粉。其实是忘记了）所有材料混合入锅中小火一边搅拌一边熬到118～120度左右（如下图）装入模具冷却后切块。吼吼吃～用不完的奶油就这么消耗",6月15日 21:50
20,95,9,111,"来刷个存在感 上课花太多的精力 耐心 心思
昨天的月饼 今天的蛋黄酥 都已经美出新高度
每次结束大家都不敢相信是自己做的🙄
9月之前所有课都满了
大家一而再再而三的赶过来上课 那么远 很感动😹
你们老偷拍我 我也偷拍你们",6月15日 21:06
21,8,2,42,"学员和森森做的
傻傻分不清
一样好
端午刚过完 我们已经迎接中秋了🙄 L秒拍视频",6月15日 20:53
22,29,3,73,也感谢一路有你们陪伴,6月8日 22:52
23,65,转发,60,"每次都有几个老学员 每次群里都在讨论我
每次临走都问下一次什么时候可以再来
每次她们都可以那么开心 每次她们都觉得收获满满
今天来显摆显摆🙈然后我就感觉不那么累了🙄
ps：图️的抹布好用哭了",6月8日 22:35
24,135,11,292,"今天的蛋糕卷毛孔细到看不见了🙈
每次蛋糕卷课她们除了惊讶就是惊讶😺
那么多边角料呢
全吃了 好吃好吃好吃 😋",6月5日 00:37
25,12,8,42,少女️,6月3日 00:53
26,13,3,15,随身一罐 走到哪里吃到哪 保证停不下来,6月3日 00:52
27,17,1,33,这批蛋黄大成 看的我饿,6月3日 00:51
28,68,5,80,"今天烤了十二盘麦片
做了戚风胚子还是那么嫩
随意抹点奶油
夹一些榴莲
人间美味😋
不信你就试一下
晚安啦",5月26日 23:58
29,63,转发,28,"大家都收到麦片了么
怎么样呀
吃起来根本不能停对不对
配上自己做的酸奶拍完就吃了这么大碗
等课的同学对不起六月份一定一定上课 我已经在排了 好了发你们 懒了一个月",5月25日 22:08
30,11,转发,21,我每天抱着当零食吃不能停 真材实料 每一种都是最好的原料  了解我的人都懂 都不敢宣传做不出来,5月22日 21:04
31,5,1,18,没有泡打粉的磅蛋糕 掌握了我上课说的关键技巧 棒棒哒,5月22日 21:00
32,27,16,37,"大家的肉松卷做的超级好的
还没做的赶快做起来",5月22日 20:58
33,83,18,107,"我烤了坚果麦片
你准备好酸奶了么
自己烤的麦片配自己做的酸奶😋
每天酸奶麦片不能停",5月17日 16:36
34,36,10,24,😋好吃到爆的肉松蛋糕卷还有人没试过么 那必须要试试 @ 我的作业多到爆炸,5月17日 14:22
35,15,6,46,好美  按我说的做 绝对不会失败,5月17日 14:14
36,222,1965,1468,"蛋白糖
简单又可爱 平时做生日蛋糕也可以拿来装饰哦
烤干以后温温的就要装好保鲜盒密封才不会返潮
蛋白霜不需要打到特别硬
糖水温度控制不好可能会失败哦",5月17日 10:54
37,15,1,27,颜色淡淡的 超级可爱,5月17日 10:45
38,6,2,14,哇哈哈 这是什么节奏 大家快来交作业啦,5月17日 10:44
39,57,2,37,"牛扎饼独立包装好看又费时费成本
每盒贵两块钱的话
你会选哪种",5月15日 21:53
40,44,转发,25,"不露脸的直播还是蛮轻松的
最后没电了就断了
难为你们了
要听那么难听的声音",5月5日 19:52
41,630,322,438,春风十里，不如直播一场，我在一直播等你！（来自L一直播:女侠森森正在直播）APP下载地址：O网页链接 2佛山,5月5日 18:40
42,53,4,82,"蛋白糖烤好了也好吃呦😋她本来就是糖 就该甜
有一个多月没有端相机
看到这些糖不由自主就端起了相机 可爱吧
@阿莫玲 家的餐巾超级美啊 跟我穿的裙子布料一样一样舒服 好喜欢 还有桌布
当然少不了@puffi 家旧木板 喜欢喜欢 都消毒好的适合我这种洁癖",5月5日 17:07
43,56,3,41,"我来讲一下
最近好几个发这样的图片
问我为什么蛋黄酥不酥
图片这样的根本不是酥不酥的问题
没熟没熟没熟
生的也不好吃啊[捂脸]
我觉得这种很容易就可以看出是因为不熟啊",5月5日 11:11
,data_comment,data_relay,data_support,data_text,data_time
0,153,429,231,"置顶 24个节气，24桌饭菜！我们的原创视频《#食帖的节气食桌#》同名书，历经一年，终于来了！72种食材科普＋72道时令菜做法，一本收录！下单：京东 O网页链接 当当 O网页链接 亚马逊 O网页链接 天猫 O食帖的节气食桌（食帖视频特辑书） 食帖番组 ...
（转发本条，抽3名送书）",8月17日 21:25
1,32,10,132,最新特集样书到了，新icon打样也到了。今天是个好日子呀。,9月5日 23:03
2,68,264,277,纪录片《食彩之国·鳗鱼》｜日本岛根县宍道湖，除了特产蚬子、银鱼和花鲈，野生鳗鱼，也是一绝。旧时，人们通过一条密径将其直送至大阪，使鳗鱼文化在大阪开花结果。这集内容，讲述了野生鳗鱼的捕捞方法、海运历史以及不同风味的吃法。高清放送：L食彩之国 第693回 鳗鱼【@FoodForFun】 @FoodForFun,9月5日 21:00
3,39,191,106,以后的暴击就更直接了  //@FoodForFun: 卧槽 木下来了,9月5日 14:58
4,85,248,593,毛线食物，来自英国艺术家Jessica Dance。（想咬一口）,9月5日 09:05
5,605,12048,11820,6种儿童蛋糕做法 | 用普通蛋糕胚，按不同方式切分、拼合，就能立即做出较复杂的蛋糕造型。（独角兽、蝴蝶、爱心、胡子、衣服、兔子） L食帖的微博视频,9月4日 21:08
6,12,57,127,水逆的最后来了个好消息：《#食帖的节气食桌#》又加印了如果还不了解这本书讲什么，看看这篇文章就懂了 °原来，这才是科学又时髦的养生方式？,9月4日 15:39
7,11,29,73,天凉了，贴膘哟。传统饮食科学中，最简单的一种就是：不时不食。即，依循节气时令吃饭。那么，关于“24节气”，有哪些知识点？我们为何要学习节气饮食法呢？这条长图，或许对你有用。（#食帖的节气食桌# 书中有更多内容，感兴趣可入手：O网页链接）,9月3日 22:56
8,179,853,846,可露丽（canelé）做法教学｜传统“铜模”的正宗版本，成品外脆内软。全长10分钟，有英日双语字幕。#耳骚料理# （YouTube. EMOJOIE CUISINE） L食帖的微博视频,9月3日 21:10
9,1736,1865,4741,短片《美国小孩试吃中国菜》| 包子、粽子、烧鸭、叉烧、凉拌海蜇，面对这些大中华美食，美国的“熊孩纸”们会有什么反应呢？ L食帖的微博视频,9月2日 21:19
10,112,657,637,TVB节目《阿爷厨房》第二季 | 牛河、叉烧、伊面、肚包鸡、烧腩仔、避风塘炒蟹……港菜好吃，但做好不易。TVB老戏骨“鼎爷”，这次走街串巷，从选食材入手，教授传统港菜的做法。全30集，高清放送：O网页链接,9月1日 21:00
11,11,90,158,好棒！,9月1日 14:39
12,48,5,112,深夜剧透！下图就是那个传说中开发了超过一整年还在不断打样开发的食帖icon，难道就是它吗？很多人这样问我，我无言以对。,9月1日 02:04
13,97,105,231,#孤独的吃吃吃# 07集｜ 肉末咖喱／干煎土豆／梨子糖水／葱烧豆腐／可乐鸡翅／抹茶蛋糕卷／奶油面包圈／蛋挞。（明天是个吉日，开学＋银魂上映，多吃点，庆祝一下。）@鲜城 #吃货秀#  L食帖的秒拍视频,8月31日 22:01
14,21,176,321,纪录片《零食梦工场》01集 | 工业流水线魅力系列。取材自美国南部的多家“零食工厂”，揭秘巧克力饼、条纹薄荷糖、蜜糖小面包等“超级畅销”零食是如何制作出来的。O网页链接,8月31日 21:14
15,54,17,200,看到满大街的月饼，突然意识到，啊，又到中秋了，一查日历，还有一个多月。,8月31日 20:40
16,20,37,380,牛津的食物与街道。（拍摄者Pauline，刚刚从牛津大学毕业。 ins. thecroissantpostcards）,8月31日 09:00
17,75,3,80,话说大家今天的早餐，都是什么，留图评论吧,8月31日 06:39
18,140,118,282,#孤独的吃吃吃# 06集｜ 卤肉饭／炒乌冬／满煎爹／酱爆鸡丁／韭菜粿。（尝试了一个新片头，大家觉得怎么样？） @鲜城 #吃货秀# L食帖的秒拍视频,8月30日 22:01
19,82,405,587,纪录片《细说韩食》 |   除了泡菜、年糕和烤肉，韩食还有很多不为人熟知的类别。本片从历史发展、现代营养学及文化风俗等不同角度，全方面解析了韩国饮食。全13集放送：O网页链接,8月30日 21:05
20,70,104,431,可以吃的超Mini小面包 | 出自日本一家叫Kogepan的小店，看起来像“食玩”，但发酵、塑形、烘烤，都是按照正常流程制作的，可以吃，据说味道还不错。（ins：kub0aya）,8月30日 09:02
21,9,48,112,安逸。,8月29日 23:39
22,82,243,584,用蛋糕做的动画片！看得目瞪狗呆！来自法国艺术家Alexandre Dubosc，他在蛋糕上，做了大量重复的“渐变元素”，静态看着无异，但是一转起来，就有了超逼真的动态效果。（2部合集放送） L食帖的秒拍视频,8月29日 21:02
23,71,153,546,建筑系蛋糕 | 来自乌克兰姑娘Dinara Kasko的作品，她原本是一名建筑设计师，后来改行成了甜品师。她擅长自己绘图，用3D打印出模具，制作完美几何形的蛋糕。（ins：dinarakasko）,8月28日 22:03
24,32,71,322,食物定格动画 | 2分钟，用焦糖、面包、饼干、奶油制作火鸡蛋糕。 L食帖的秒拍视频,8月28日 21:05
25,6,8,62,get一枚史上最小读者！《#食帖的节气食桌#》入手方式：O网页链接,8月27日 21:59
26,5,8,93,正在翻去年结集出版的人气小画集《猫山狗海，穿越人间》，都过去一年了，啥时候出第二本呢？@猫山狗海,8月27日 18:15
27,57,181,245,不要太爽。,8月27日 16:41
28,443,1933,1736,一个“无敌平整”的柠檬蛋白派，是怎么做出来的？（全程耳骚福利+强迫症福利） L食帖的秒拍视频,8月26日 21:20
29,29,214,418,工业短片《如何做牛奶巧克力》|  除杂、加热、脱壳、碾磨、搅拌、精炼、重新液化、冷却固形。展现从可可豆，到成品巧克力的生产全过程。 L食帖的秒拍视频,8月26日 21:03
30,10,24,311,美国妈妈Kate的烘焙作品，和她可爱的小女儿。（幸福度爆炸了）（ins：katie_clova）,8月26日 10:00
31,7,11,64,胡同里的店消失了，那盘羊肉饺子的香味却依旧清晰。《#食帖的节气食桌#》，从冬至夏，记录了一整年的味道。快速入手：O网页链接,8月25日 22:31
32,16,12,84,#食帖线下活动# 每年一届的北京书展（BIBF）又开始了！今年因为获得了「2017 Gourmand World Cookbook Awards 全球最佳美食杂志」，被主办方邀请做一个小分享，聊聊如何做本美食书。时间地点：8.26号（周六）11:00~12:00  北京新国展W3馆A02,8月25日 21:48
33,39,138,298,顶级餐厅的烹饪瞬间，取材自Disfrutar餐厅。（位于西班牙巴塞罗纳，2014年开业，2015年摘得米其林一星，今年位列“全球最佳餐厅”第55名，菜品风格为新式地中海。） L食帖的秒拍视频,8月25日 21:07
34,220,543,2481,来自韩国的Emily，最近迷上了在吐司上画画。原料基本为：果酱、奶油、香草、芝麻等。有点可爱。（ins：emilyoh90）,8月25日 09:17
35,181,202,443,#孤独的吃吃吃# 05集｜阳春面／酱爆猪肝／脆皮炸鸡块／小面／蛋浇饭。（今天主食有点多）@鲜城 #吃货秀# L食帖的秒拍视频,8月24日 22:03
36,53,457,492,BBC节目《里克·斯坦的长周末之旅》第一季全10集 | “Rick老爷子”逛欧洲系列，法国、德国、冰岛、意大利、奥地利……各种餐厅菜场咖啡馆，吃吃喝喝，顺带聊聊历史文化，超级自在。高清放送：O网页链接,8月24日 21:10
37,285,374,853,#孤独的吃吃吃# 04集｜手撕包菜／鲜虾粥／水煎包／小炒肉／红油抄手／驴打滚／红豆芋圆糖水。@鲜城 #吃货秀#L食帖的秒拍视频,8月23日 21:30
38,20,183,246,8道节气菜 | 一晃，就到了处暑，各种秋膘，也该贴起来了。今天安利几道秋日料理：栗子饭 / 三杯鸡 / 葱姜炒蟹 / 鲜虾藕盒 / 葱油豆腐 / 蒸南瓜 / 酸汤肥牛 / 红薯和果子。（更多内容收录于《#食帖的节气食桌# 》，入手方式：O食帖的节气食桌（食帖视频特辑书） 食帖番组 ...）,8月23日 21:03
39,41,16,87,有喝过的人吗？请点评一下。,8月23日 12:51
40,107,211,736,自己养酵母，自己揉面包。气泡、拉丝、油膜、孔洞，在面包制作者眼中，往往都是可爱的存在。图片来自日本烘焙作家Anko。（ins. bochun_cafe）,8月23日 09:03
41,159,668,883,吉卜力の动画美食大集合！千与千寻、天空之城、龙猫、幽灵公主、悬崖上的金鱼姬……🍥🍤 全长3分钟，超豪华盛宴奉上！（不能吃太胖哦，会被杀掉的） L食帖的秒拍视频,8月22日 21:12
42,110,429,964,10分钟，了解椰浆、椰子油、椰子水、椰子片的生产过程。 L食帖的秒拍视频,8月21日 21:05
43,4,9,31,蟹蟹鼓励，笔芯！ 《#真的，烤箱什么都能做# 》 这本叒加印了！京东、当当、亚马逊、淘宝、天猫、实体书店等各个渠道都能买到。京东快速入手链接：O网页链接,8月21日 10:48
,data_comment,data_relay,data_support,data_text,data_time
0,140,10,89,置顶 一直以来都很少推硬广，处女座还是不太喜欢哇众取宠做买卖，做生意如同做人一样，日久见人心。就如这气血茶，一样用的都是青海的枸杞，广西桂圆，而不会因为价格，把好的原材料替换。店铺对于我的意义，不在于一定能取得多大的成就，只是在平凡的日子里，所有的成就感和充实感，能活得比原来的那个自己 ...展开全文c,2016-8-23 17:18
1,评论,转发,赞,刚刚仓库到了新的玫瑰花，送礼物不错哦~~下周~嘻嘻~你懂的,2分钟前
2,2,转发,1,无花果是没有补的，就一批货，因为是出口香港装，我也只是从人家大货里面抢到一些，供货商说不知道下次什么才有，收到记得放冷藏，都是无硫磺的//@皓妈玟玟: O「皓妈靓汤」特级伊朗无花果 350克（下周一发）    下周一发  罐装 350克,10分钟前
3,4,1,赞,O「皓妈靓汤」特级伊朗无花果 350克（下周一发）   下周一发  罐装 350克,16分钟前
4,评论,转发,1,O「皓妈靓汤」小 元贝 瑶柱 250克（下周一发）    下周一发  因为分装需要时间 半斤一包，小瑶柱,17分钟前
5,20,1,13,"还有性价比很高的小瑶柱，也好像有2.3箱左右。可以给宝宝煲粥，也可以滚汤。
我现在内存不够，动作比较慢，做好我等下发出来。孕妇做电脑前都要想很久才想起自己要干什么",今天 14:10
6,16,2,13,"皓哥开学了，我也要努力了
有一批出口的特AA级的伊朗无花果，量不多。颜色个头都很均匀，干度够。我拿来空口吃也很甜，比现在的价格会稍微贵一些，晚点我发链接做预订。孩子助消化，孕妇缓解便秘，哺乳期下奶，无花果居家必备。",今天 12:11
7,11,1,25,"#皓哥早餐# 昨天煲了牛尾汤，剩下一些今天早上用来做面的汤底，还有卤牛肉，也是昨天晚餐特意夹起一些今天早上来煮面。
      还有卤水蛋的面，完美…皓哥一早就和我念叨，希望今天作业少一点，我只能同情的说，我和你一起祈祷…️",今天 08:24
8,58,转发,36,我想说，我要求不高，能继续保持我就非常满足了，就是…3年级开始，作业加上英语感觉真的好多,9月5日 21:23
9,8,转发,19,"🏻 今日我切东西切到手流血了，是不是很蠢？
🏻 怎么会蠢？下次小心点就好，没事。


(•ૢ⚈͒⌄⚈͒•ૢ)皓哥",9月5日 20:12
10,3,10,17,"紫薯蜜豆吐司 其实面包我做的不是太好，
权当记录。
材料：高筋面粉250克，细砂糖30克，盐3克，酵母3克，全蛋液52克，牛奶30克，水90克，黄油30克。蜜红豆80克。
做法：面团混合材料揉至扩展阶段
面团揉好后分出200克面团出来，加3-5克紫薯粉
1 将发酵好的两色面团排气，然后滚圆松弛15的分钟。
2 松弛 ...展开全文c",9月5日 17:40
11,7,14,15,"#皓妈靓汤# 冬瓜海底椰猪展汤
材料：
猪展肉一块（猪小腿），用猪骨也行
冬瓜一块，海底椰20克，姜2片，
蜜枣一个，茨实10克，枸杞5克。
做法：1 肉类冷水下锅。煮沸后洗干净漂浮物切小块备用。2 冬瓜洗净，带皮切成大块。这样冬瓜煮好不容易变烂，也可以把皮另外切掉，但还是一起放进去煲汤。3 海底椰 ...展开全文c",9月5日 15:55
12,17,转发,17,"#皓哥早餐# 早(・ω< )★…
三文治，牛奶水果麦片，芒果",9月5日 07:45
13,14,转发,17,"今天作业，画一张教师节的画。
找了参考图给他看让他自由发挥，问我为什么很多都有蜡烛，解释给他听，蜡烛比喻老师燃烧自己，消耗自己，照亮学生，奉献的意思。

重点，我刚问他，你给我说一下我讲的蜡烛的意思，不然老师明天问你画了蜡烛干什么…？
皓哥说，哦…蜡烛，就是老师烧了自己的意思 ...展开全文c",9月4日 20:38
14,9,转发,28,"#皓哥早餐# 早餐店今天营业
蓝莓牛奶，鸡蛋，面包",9月4日 07:52
15,13,转发,8,每天都好困，时间都不够用…,9月3日 21:41
16,21,转发,11,"自从中环广场开了喜茶，太容易买到
而且孕妇还不用排队，就没啥购买欲望了

最喜欢的桃桃没的卖了
皓哥说菠萝的也不错",9月3日 15:59
17,55,转发,70,"早上老公带皓哥去上课，我在家睡觉，突然门铃响，有人送花来。今年直男突然进化让人感动…请忽略文字

吃个雪糕，就已经可以很开心。
无论什么节日都好，有家人陪伴就已经很满足
年纪越大，越想忘记自己多少岁。
还有2个月，皓哥说的Baby（卑鄙）小人就快见面。最近突然很期待。",9月2日 20:53
18,14,转发,12,晚安(⺣◡⺣)♡,8月31日 23:49
19,52,1,106,"我亲爱的暖男皓哥8岁咯，我的小小男子汉，妈妈祝你生日快乐，虽然相互嫌弃，还是很高兴能成为你的妈妈，往后的日子，还请多多照顾我。
     这么多年来最没诚意的一个蛋糕，就是自己都嫌弃，原本我设想的并不是这个样子。抹茶渐变差强人意，只能加点奶油遮丑搭救。破罐子破摔，我已经尽力了…
     就 ...展开全文c",8月30日 22:54
20,50,转发,10,"每天都在我究竟吃没吃药中反复纠结…
孕后期，情绪低落，看什么都想哭
依旧血压低，供血不足，什么都做不好",8月29日 12:34
21,8,转发,10,"直男说，可以买个这个给我生日礼物

今晚七夕怕是要见血了…不打死怎么行。
拖出去…杖毙",8月28日 12:15
22,29,转发,33,趁着周末老公有空，一起回去看看小侄子，弟媳本来预产期是9月初的，早了一个月就生了，还好刚足月有5斤多。皓哥说好小只啊，哈哈…这小家伙好帅，我喜欢，鼻子好高，今天第5天。姑妈我抱着不肯放手。,8月27日 17:55
23,4,转发,6,"感觉宝宝的内心应该是崩溃的
哈哈哈…太搞笑了
皓哥小时候不吃安抚奶嘴，但是这个好想买",8月27日 11:40
24,7,转发,13,分享图片,8月25日 10:21
25,7,转发,26,"拍个照，一身汗
摄影，就是用光的艺术，还是技术来着？反正我记不清了，我只知道我把钱都用光了而已…
栗子淮山老母鸡汤。",8月24日 17:47
26,19,转发,35,"蜜红豆紫薯双色吐司…
做个面包用了洪荒之力，累死我了
红豆又又又塞多了
#皓哥早餐#",8月24日 09:59
27,9,转发,21,"台风天就不给外卖小哥添堵了…
皓哥想吃的炒饭，可惜可以欧姆蛋折了
#皓妈靓餸#",8月23日 14:16
28,12,1,12,"台风天…
下雨天还去买皓哥想吃的菜回来煮，
是真爱没错
皓哥说，妈妈下雨你小心点，别被风吹走了…
现在已经回到家了。
刚刚打错字强迫症重新发。",8月23日 10:54
29,3,1,6,"终于下雨，不再是38℃了
就是还有一节游泳课，看来这个星期都不用去特",8月22日 21:26
30,13,17,20,煲一锅竹蔗清热饮给家人吧~~~加一个红萝卜,8月22日 11:01
31,6,10,9,"智障老公系列…哈哈哈
实在太好笑了…",8月21日 10:19
32,11,2,17,"好的抹茶都用完了…这颜色实在不上镜
2个蛋，6寸戚风",8月20日 13:20
33,38,6,20,"完了，这stokke sleepi婴儿床，颜值实在太高，纠结了一个月我还是没能放弃
我决定拔草
所以，这么晚睡为什么…",8月19日 00:14
34,43,转发,47,"某天就是无聊点了个试用，4万多人申请，然后2个人中。其中一个是我，这运气也是好自己都吓到……都有听人讲，不要和孕妇赌钱。我信了…
kindle试用今天已收到…
不过这东西好像假的塑料玩具
瞎说什么大实话
虽然曾经我是多么想要买一部。",8月18日 20:22
35,12,转发,10,哎哟喂……赞，看来皓哥玩烘焙你们热情度高一些…哈哈,8月18日 20:10
36,3,转发,2,哇塞，速度…应该是火候的问题，西门子的温度感觉就是比较猛一些…给你赞一个,8月18日 19:47
