,data_comment,data_relay,data_support,data_text,data_time
20,4821,18471,42275,"【芒果白雪黑糯米甜甜】就是软糯清甜本人
我女同事们一看到它都跟疯了一样，奶白的碎冰和芒果的微酸渗进黑糯米，可以说是夏日最佳了！
#一日一食一记# L日食记的秒拍视频",8月3日 20:50
21,1712,337,8955,下午茶都吃的啥 #一日一食一记#,8月3日 15:57
22,9059,20699,44235,"【手抓饼】有多好吃？在学校门口买手抓饼，回寝室前必须吃完，要不就得给每个室友都带一个，不然就等着被围攻吧
#一日一食一记# L日食记的秒拍视频
N【日食记x永璞】新品 | 冷萃咖啡液2袋 原创CO...",7月31日 21:09
23,376,1205,5121,恭喜@暴雨中de梧桐 等3名用户获得【现金233】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,7月31日 14:22
24,228,1041,4822,夏天正需要这个,7月28日 23:26
25,1321,3524,8955,【芝士火鸡面】每次做这个都恨不得自己独吞，最后三张gif是拉丝三连击，别说我没提醒你 #一日一食一记#,7月28日 20:59
26,252,244,2059,恭喜@青争青争早日瘦下来变成静静 等3名用户获得【不粘锅】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,7月28日 14:20
27,1480,3984,9306,这次视频是我手机拍的，用的VUE app ，其实它刚出我就开始用了，下载戳→O网页链接，加上我的同款贴纸并@日食记 来交作业吧！转发的粉丝中抽三位233元，下周一@微博抽奖平台 开奖,7月27日 21:00
28,4654,13247,18008,"【芝士火鸡面】泡面+芝士+泡菜，这个组合光是看着就知道有多好吃，恨不得整盘独吞。没惊动任何人自己在公司做了一份，所以视频也是我用手机拍的，全是特写，馋不死你
#一日一食一记# L姜老刀的秒拍视频",7月27日 20:37
29,1731,6160,10790,"【夏日宵夜合集】夏天不吃宵夜还怎么活？整理了之前做过的几种，晚上也不给你肚子放假 #一日一食一记#
【花甲粉】L日食记的秒拍视频
【盐酥鸡x花枝丸】O网页链接
【螺蛳粉】L日食记的秒拍视频
【冒菜】O网页链接
【酸辣粉】O网页链接",7月26日 22:24
30,1578,7668,7268,这是我朋友的外甥女，家里特别着急，帮扩，希望姑娘平安,7月26日 20:02
31,6398,21387,5548,来抽奖送个厉害的东西，传说中“镶500万颗钻”的意大利拉歌蒂尼不粘锅。亲测好用，连煎鱼皮都不粘，用油能比平时少近一半，无油烟，跟普通不粘锅不是一个次元的我太喜欢了，所以收在我店铺里了，买锅戳→O【日食记】蓝钻28cm平底无烟不粘炒锅 赠7件套...,7月25日 20:29
32,223,1057,3872,恭喜@不如卖瓜丢丢梨 等3名用户获得【桂花蜜】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,7月25日 14:19
33,692,2416,6609,对了，这次片尾彩蛋是最近公司小伙伴都在B站追的番@异世界食堂_动画 ，一看就肚子饿，安利给你们，链接戳右→O网页链接,7月24日 23:12
34,13520,44860,57383,"【蛋包饭】学会了做这个，哄女孩子开心不用愁不过这次做饭我好紧张，蛋包饭做得好不好，真是出锅的一刻定生死……
#一日一食一记# L日食记的秒拍视频",7月24日 21:15
35,1160,3975,9955,"【钵仔糕】爱死这个又Q弹又剔透的甜甜的小东西了 #一日一食一记#
视频戳→L第一百零二回 钵仔糕这么好吃的东西 你居然没...",7月21日 20:30
36,1218,3795,4753,叔来送桂花蜜了，用它搭配夏天的冰品，或加一点在水果茶里，简直香到要起飞抽三瓶，下周二@微博抽奖平台 开奖,7月21日 17:04
37,241,1308,4341,好看，感觉也挺合适做成风铃啥的,7月21日 14:31
38,5686,17734,35777,"【钵仔糕】这么可爱的东西，我居然没吃过！好看到舍不得吃，甜丝丝的，嚼着嘎吱嘎吱还弹牙
#一日一食一记# #放肆美食# #放肆一夏# L日食记的秒拍视频",7月20日 21:09
39,274,483,3988,戴上耳机，睡前听饭，晚安,7月19日 22:16
40,388,1450,4538,我现在每晚，不吃上一碗这个就不得劲,7月18日 20:41
41,3806,19885,29207,"【杏仁豆腐】夏天没胃口？来吃我的豆腐吧滑到嘴里又凉又嫩，甜甜的可好吃了~
#一日一食一记# #放肆一夏# #放肆美食# L日食记的秒拍视频",7月17日 21:22
42,3192,2652,17592,说我今天良心发现没放毒的，会动的毒来了对，都是我做的，你打我呀？,7月16日 23:24
43,1470,450,13820,不睡想啥呢你？（图依次是：小刀，奶油，咖喱，酥饼）,7月16日 22:51
,data_comment,data_relay,data_support,data_text,data_time
0,701,4760,1750,"置顶 肉松蛋糕卷
这款蛋糕卷也是反复调整好多次
真的超好吃😋、我女儿让我每天都做
咸口的真的清爽很多 少了甜卷奶油的腻口
鸡蛋5个、海盐2.5g、细砂糖50g、无味食用油45g、牛奶55g、低粉65g、葱花适量、肉松适量。
肉松当然要选森森家的无添加肉松才会更好吃呀 O女侠森森 肉松3味各一罐 装无添加 换味道可备...",1月13日 19:41
1,82,400,284,"红茶太妃糖：淡奶油300,白砂糖150,麦芽糖50.红茶适量。红茶淡奶油热浸泡 过滤出红茶不要（我懒，直接放红茶粉。其实是忘记了）所有材料混合入锅中小火一边搅拌一边熬到118～120度左右（如下图）装入模具冷却后切块。吼吼吃～用不完的奶油就这么消耗",6月15日 21:50
2,85,8,99,"来刷个存在感 上课花太多的精力 耐心 心思
昨天的月饼 今天的蛋黄酥 都已经美出新高度
每次结束大家都不敢相信是自己做的🙄
9月之前所有课都满了
大家一而再再而三的赶过来上课 那么远 很感动😹
你们老偷拍我 我也偷拍你们",6月15日 21:06
3,7,2,41,"学员和森森做的
傻傻分不清
一样好
端午刚过完 我们已经迎接中秋了🙄 L秒拍视频",6月15日 20:53
4,28,3,68,也感谢一路有你们陪伴,6月8日 22:52
5,65,转发,55,"每次都有几个老学员 每次群里都在讨论我
每次临走都问下一次什么时候可以再来
每次她们都可以那么开心 每次她们都觉得收获满满
今天来显摆显摆🙈然后我就感觉不那么累了🙄
ps：图️的抹布好用哭了",6月8日 22:35
6,132,10,285,"今天的蛋糕卷毛孔细到看不见了🙈
每次蛋糕卷课她们除了惊讶就是惊讶😺
那么多边角料呢
全吃了 好吃好吃好吃 😋",6月5日 00:37
7,10,7,38,少女️,6月3日 00:53
8,13,3,14,随身一罐 走到哪里吃到哪 保证停不下来,6月3日 00:52
9,16,1,32,这批蛋黄大成 看的我饿,6月3日 00:51
10,4,转发,6,恭喜@子涵妈蛋黄酥 1名用户获得【 面包机】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O网页链接,6月3日 00:39
11,68,5,77,"今天烤了十二盘麦片
做了戚风胚子还是那么嫩
随意抹点奶油
夹一些榴莲
人间美味😋
不信你就试一下
晚安啦",5月26日 23:58
12,60,转发,27,"大家都收到麦片了么
怎么样呀
吃起来根本不能停对不对
配上自己做的酸奶拍完就吃了这么大碗
等课的同学对不起六月份一定一定上课 我已经在排了 好了发你们 懒了一个月",5月25日 22:08
13,11,转发,21,我每天抱着当零食吃不能停 真材实料 每一种都是最好的原料  了解我的人都懂 都不敢宣传做不出来,5月22日 21:04
14,5,1,16,没有泡打粉的磅蛋糕 掌握了我上课说的关键技巧 棒棒哒,5月22日 21:00
15,27,14,35,"大家的肉松卷做的超级好的
还没做的赶快做起来",5月22日 20:58
16,81,18,104,"我烤了坚果麦片
你准备好酸奶了么
自己烤的麦片配自己做的酸奶😋
每天酸奶麦片不能停",5月17日 16:36
17,35,10,24,😋好吃到爆的肉松蛋糕卷还有人没试过么 那必须要试试 @ 我的作业多到爆炸,5月17日 14:22
18,13,6,45,好美  按我说的做 绝对不会失败,5月17日 14:14
19,218,1861,1423,"蛋白糖
简单又可爱 平时做生日蛋糕也可以拿来装饰哦
烤干以后温温的就要装好保鲜盒密封才不会返潮
蛋白霜不需要打到特别硬
糖水温度控制不好可能会失败哦",5月17日 10:54
20,15,1,25,颜色淡淡的 超级可爱,5月17日 10:45
21,6,2,13,哇哈哈 这是什么节奏 大家快来交作业啦,5月17日 10:44
22,56,2,35,"牛扎饼独立包装好看又费时费成本
每盒贵两块钱的话
你会选哪种",5月15日 21:53
23,44,转发,25,"不露脸的直播还是蛮轻松的
最后没电了就断了
难为你们了
要听那么难听的声音",5月5日 19:52
24,629,292,427,春风十里，不如直播一场，我在一直播等你！（来自L一直播:女侠森森正在直播）APP下载地址：O网页链接 2佛山,5月5日 18:40
25,53,4,82,"蛋白糖烤好了也好吃呦😋她本来就是糖 就该甜
有一个多月没有端相机
看到这些糖不由自主就端起了相机 可爱吧
@阿莫玲 家的餐巾超级美啊 跟我穿的裙子布料一样一样舒服 好喜欢 还有桌布
当然少不了@puffi 家旧木板 喜欢喜欢 都消毒好的适合我这种洁癖",5月5日 17:07
26,56,3,36,"我来讲一下
最近好几个发这样的图片
问我为什么蛋黄酥不酥
图片这样的根本不是酥不酥的问题
没熟没熟没熟
生的也不好吃啊[捂脸]
我觉得这种很容易就可以看出是因为不熟啊",5月5日 11:11
27,24,4,25,必须好吃到爆 最近都没空收作业 你们都做了没,5月5日 10:26
28,8,1,12,趁热卷不会裂 你们试试,5月5日 10:26
29,106,1,97,"有人提议直播
想直播么
挤的好看还是有点技巧的
你们一般都上哪个直播呀
几点钟比较好
晚上没空",5月4日 23:39
30,49,3,71,"太可爱
有木有
嘎嘣脆
入口即化
准备好花嘴温度计
明天一起玩",5月4日 21:16
31,62,转发,73,"白天上课
晚上订单
一个人加班苦
配的给不给💯 L秒拍视频 .",4月27日 21:43
32,27,7,104,"实在忍不住吃了一个
今天的巧克力和抹茶是有史以来做的最最好的一次
😋 L秒拍视频 .",4月21日 20:01
33,22,5,92,下午茶️来一块覆盆子芝士慕斯是不是很完美,4月21日 13:39
34,18,1,24,"作业太多 随便拉几个出来
每次红茶卷卷最受欢迎了
都是回家做的比上课好🙄
估计手把手的让你们紧张",4月21日 13:31
35,15,1,15,"亲们
私信太多了根本不敢点开
有事wei xin留言给我留好
我夜里会回复的🙄",4月21日 13:12
36,67,5,88,"1000个小贝壳
真的做的好酸爽
谢谢大家的支持
又让我累积了经验
小贝壳越做越好看 越做越好吃 L秒拍视频 .",4月20日 21:14
37,70,1,60,"下课后自己加班挤了三盘还债
今天超级超级累
每个人都要手把手教到会啊啊啊",4月16日 22:38
38,29,2,54,"沥水篮也太好看了吧
而且又大又实用
@臻子寻味  买家秀来啦",4月14日 18:12
39,56,495,331,"姜撞奶 简单到只需要三分钟的甜品😋
姜汁8g 鲜奶110 细砂糖8
一般都是用水牛奶 为了方便我用鲜奶
来客人的时候分分钟就可以露一手
姜要用老姜 牛奶温度不宜过高70～80度就好
吃完一杯整个人都暖暖哒 快去试一下",4月14日 16:00
40,65,13,35,大家的肉松蛋糕卷还是停不下来呀,3月26日 12:35
41,43,转发,23,给你们的都是好的 每个蛋黄都是筛选的 100个里面基本上有20+不太好的,3月26日 11:50
42,42,2,69,给你们看看昨天的节奏 L秒拍视频 .,3月26日 11:32
43,29,转发,20,当然不通知啦 不通知都忙成了,3月26日 11:30
,data_comment,data_relay,data_support,data_text,data_time
0,117,375,161,"置顶 24个节气，24桌饭菜！我们的原创视频《#食帖的节气食桌#》同名书，历经一年，终于来了！72种食材科普＋72道时令菜做法，一本收录！下单：京东 O网页链接 当当 O网页链接 亚马逊 O网页链接 天猫 O食帖的节气食桌（食帖视频特辑书） 食帖番组 ...
（转发本条，抽3名送书）",8月17日 21:25
1,3,3,43,蛮期待凑一桌的，不如我们组个局？《#食帖的节气食桌#》这本书，历经一年24个节气，终于编辑完毕出版了！快速入手：O网页链接,8月20日 22:03
2,101,178,257,Almazan Kitchen（野外厨房）近期精选：价值2000美金的牛排王｜  又是“战斗种族”的硬汉料理。之所以说价值“2000美金”，是因为牛肉来自“塞尔维亚Rtanj山”中的水牛，烹饪用的黄油，来自这种水牛的牛奶，提味用的香料，来自山中的野生植物（总之吃不到就是了）。 小猫头鹰“拉姆齐”继续出镜。  ...展开全文c,8月20日 21:29
3,130,133,429,想从今天开始发这个新话题：#云吃饭#  （你们觉得可以吗？） photo. t_taka,8月19日 21:55
4,73,170,459,去野外吧。（来自野营交流网站Fresh Off The Grid）,8月18日 21:07
5,612,482,1223,传说中的巨型麻圆，原来是这么炸出来的。（剪开后那个大空心！） L食帖的秒拍视频,8月18日 09:32
6,227,253,566,#孤独的吃吃吃# 03集｜海鲜咖喱／地三鲜／炒肝儿／鸡丝凉面／大鸡排／麻辣花生。（咖喱汤拌饭真的停不下来 麻辣花生＋柿子种混在一起吃很过瘾）@鲜城 #吃货秀#   L食帖的秒拍视频,8月17日 22:04
7,37,164,338,走进拉杜丽的少女，犹如误入“兔子洞”的爱丽丝。这则1分30秒的宣传片，来自法国经典甜品店Ladurée（拉杜丽）。从一名少女的视角，展现出甜品的梦幻感。 #全宇宙都在吃甜品#  #食帖CM# L食帖的秒拍视频,8月17日 21:05
8,48,61,461,韩国姑娘Rani的生活记录。餐食、厨房与窗外。（ins：ra.ni__ ） #我们每日的餐桌#,8月17日 11:33
9,194,155,399,#孤独的吃吃吃# 02集：叉烧饭／泡菜乌冬面／糖不甩／奶油华夫饼／便利店的鸡肉串和烤鸡腿。（在编辑部第一次烤叉烧肉，味儿太大，差点被投诉 今天的宵夜是啃泡菜＋重撸1988）@鲜城 #吃货秀# L食帖的秒拍视频,8月16日 22:07
10,18,155,290,纪录片《待聘大厨》01集 | 主厨能造就餐厅，亦能搞垮餐厅，找到一位优秀的主厨从来都不是一件容易的事。厨艺、性格、成本控制、精确性与稳定性，来自世界各地的大厨，在高压之下接受严峻考核。高清放送：O网页链接,8月16日 21:09
11,77,197,425,被新闻刷屏了，恭喜狗焕党。 （准备重温一遍阿泽的片段）,8月16日 12:51
12,40,76,335,永远笑脸的便当 | Yuki和家人住在日本千叶县，拥有一间小小的制衣店。平时，她也会给孩子准备便当，并且永远有一个笑脸。（黑色的笑脸有点可怕）（ins：naturico0815）,8月16日 09:01
13,9,4,41,最近成套买食帖特集的人好像变多了呢。,8月16日 01:04
14,61,62,202,一直不太懂指尖陀螺的上瘾度，现在还有人专门整一个复杂的食物版来边吃边转？（转陀螺和吸维他柠檬茶我选后者🙋） L食帖的秒拍视频,8月15日 21:22
15,84,25,567,为这杯打Call！ 2上海·南京西路,8月14日 23:13
16,193,425,1760,几何与烘焙的结合，用蛋糕来实现成为建筑师的梦想。 L食帖的秒拍视频,8月14日 21:03
17,31,57,521,#我们每日的餐桌#  photo by 임하영 （ins_ im.ha0）,8月13日 22:12
18,26,12,193,"今天食帖 x MUJI的活动现场，来了好多朋友！@上海Camille 带来了自己制作的面包和饼干，大家吃得开心嘛？#真的,烤箱什么都能做#",8月12日 22:07
19,64,147,375,挪威的“复活节彩蛋”做法，料超足+强迫症福利。 L食帖的秒拍视频,8月12日 21:40
20,96,16,96,小调查：食帖WithEating迄今为止发行的纸质出版物，你们最喜欢哪几本？,8月12日 02:00
21,67,550,739,还记得《主厨的餐桌》第二季吗？6位名厨，70道菜，超清特写合集，帮你们单独剪出来了。 L食帖的秒拍视频,8月11日 21:10
22,80,8,221,意外收到很多评论，无法逐个回复，在这里统一做下说明。,8月11日 03:16
23,32,21,176,食帖 × 无印良品 活动预告 | 上海的米那桑，我们又来了。这次邀请到了鲜少露面，但一直被很多人喜爱的@上海Camille，她将现场分享烤箱使用心得，和自家下午茶灵感。时间／地点：8.12（周六）14:00~15:00，无印良品上海淮海755店3F。（活动报名请私信：姓名+手机号+预约人数） #真的，烤箱什么都能做#,8月10日 22:02
24,425,436,791,#孤独的吃吃吃# 01集。新系列的自制视频，首发测试。今晚吃葱爆羊肉、煎蛋炒面、煎饺、冒菜、西多士、7-11的包子、乌龙奶茶、麒麟一番榨。 @鲜城 #吃货秀# L食帖的秒拍视频,8月10日 21:16
25,41,29,252,食帖第19本特集，终于封面定稿了。,8月10日 19:16
26,36,3,122,许久没拍视频，在憋一个新系列，今晚可能会发一集先行版。#孤独的吃吃吃#  ,8月10日 15:27
27,33,111,546,巴黎的花与甜。（photo. Alina Kolot）,8月10日 09:00
28,9,88,120,真是要被甜死了，阵亡！,8月9日 22:39
29,108,340,539,刻意卖萌！柴犬马卡龙！基本操作和常规马卡龙一样，内馅是焦糖口味！ L食帖的秒拍视频,8月9日 21:00
30,62,215,694,田中达也，近期关于食物的摄影作品。（田中桑2011年至今，几乎每天更新一张微模型摄影）（ins：tanaka_tatsuya）,8月9日 10:15
31,382,2681,1968,食物的纸艺术｜来自墨尔本工作室Yelldesign，超大脑洞＋精巧手工，完成了一套用纸制作的「美食教学」。煎炸煮烤，全程竟无违和感。 时长3分半，共5集，主题分别为：肉圆通心粉、飞碟三明治、拉面、炸鱼薯条、香蕉船。 L食帖的秒拍视频,8月8日 21:08
32,35,35,211,播出跨度一年，人气视频节目，《#食帖的节气食桌# 》，终于也今天拿到样书了，效果挺超出预期。,8月8日 17:16
33,160,145,511,入秋，又到贴膘时。 （photo. daigorocknroll）,8月8日 11:33
34,204,156,598,今天推荐一个「巴基斯坦」的食物广告。大致剧情是：一对中国夫妇，外派到巴基斯坦工作，为了融入当地生活，妻子自学，做了一道当地菜，然后被热情的邻居们，视为了自家人。拍得很不错，BGM带感，时长3分半。 L秒拍视频,8月7日 21:03
35,14,33,103,墙裂推荐图2，真的有惊艳！新书中还有更多食谱《#真的，烤箱什么都能做#》入手方式：京东／当当 / 亚马逊／天猫／淘宝，检索书名即可。,8月6日 22:01
36,94,124,525,街边小吃，坐标印尼雅加达。（photo.JKT）#我们每日的餐桌#,8月6日 21:25
37,81,111,403,喜欢吃寿司的日本网友“丸桑”，与他的寿司记录。欢迎留言，推荐一家你认为不错的寿司店。（ins.gyogyogyo1234）,8月5日 21:25
38,21,7,123,下一本新书马上要来了。,8月4日 23:03
39,258,276,734,现在流行这样切椰子？（神操作）L秒拍视频,8月4日 21:25
40,85,144,95,啊！！！,8月3日 22:27
41,186,980,673,「为你的故乡干杯！」麒麟啤酒的这则CM，超厉害！一共有47个版本，分别对应日本的47个都道府县！并且抓住了每个地方的特色，有趣又有亲近感！大野智／樱井翔／相叶雅纪／二宫和也／松本润，全员出演。（12分钟超长合集，给大家配了字幕） L秒拍视频,8月3日 21:31
,data_comment,data_relay,data_support,data_text,data_time
0,138,9,86,置顶 一直以来都很少推硬广，处女座还是不太喜欢哇众取宠做买卖，做生意如同做人一样，日久见人心。就如这气血茶，一样用的都是青海的枸杞，广西桂圆，而不会因为价格，把好的原材料替换。店铺对于我的意义，不在于一定能取得多大的成就，只是在平凡的日子里，所有的成就感和充实感，能活得比原来的那个自己 ...展开全文c,2016-8-23 17:18
1,10,1,14,"好的抹茶都用完了…这颜色实在不上镜
2个蛋，6寸戚风",8月20日 13:20
2,34,3,12,"完了，这stokke sleepi婴儿床，颜值实在太高，纠结了一个月我还是没能放弃
我决定拔草
所以，这么晚睡为什么…",8月19日 00:14
3,43,转发,44,"某天就是无聊点了个试用，4万多人申请，然后2个人中。其中一个是我，这运气也是好自己都吓到……都有听人讲，不要和孕妇赌钱。我信了…
kindle试用今天已收到…
不过这东西好像假的塑料玩具
瞎说什么大实话
虽然曾经我是多么想要买一部。",8月18日 20:22
4,12,转发,9,哎哟喂……赞，看来皓哥玩烘焙你们热情度高一些…哈哈,8月18日 20:10
5,3,转发,2,哇塞，速度…应该是火候的问题，西门子的温度感觉就是比较猛一些…给你赞一个,8月18日 19:47
6,8,17,57,"#皓哥玩烘焙# 伯爵红茶戚风，6寸圆模
最近热情高涨，我也就充当陪玩记录角色。
材料，鸡蛋两个（带壳65克左右一个）
伯爵红茶包一个，细砂糖27克，玉米油19克，牛奶35克（和茶包煮后滤出23克）低筋面粉30克，茶叶一小撮。
做法：
1 鸡蛋分成蛋白蛋黄，蛋白放入冷冻室冷冻到稍微结冰。冷冻过的蛋白打发 ...展开全文c",8月18日 15:14
7,14,转发,61,"昨晚睡前和皓哥晚安，亲了他一下，皓哥说妈妈你也要亲亲宝宝，我说我亲不到自己肚子。
然后皓哥突然抱住我的肚子，亲了一下，说：BB，我帮妈妈亲你一下，还有帮爸爸亲你一下，啵啵啵~

记录成长一点一滴。陪伴孩子长大，真的是人生最美好的工作。",8月18日 11:28
8,5,转发,19,"#皓哥早餐# 伯爵红茶戚风，找了好久的圆模
2蛋，6寸",8月18日 09:45
9,54,2,67,"每天晚上都要收拾好才会去睡觉…
还有每天晚上都会洗垃圾桶
植物杀手居然还有两盆植物存活…
晚安我是灵活的孕妇，哈哈",8月17日 23:39
10,评论,转发,3,给小厨神加油…,8月17日 18:17
11,12,转发,32,"最近烘焙热情高涨…
感觉以后会是个帅厨师",8月17日 18:11
12,21,转发,28,"亲爱的朋友送了我几个奶瓶，实在好可爱
还有可爱的衣服，给皓哥看，皓哥说：
哇，这个阿姨好好哦，好有良心…
哈哈…",8月17日 15:31
13,4,转发,4,昨天新到：枸杞，大颗粒，很干燥，O「皓妈靓汤」宁夏枸杞王 250克  菊花O「皓妈靓汤」胎菊 100克 这次的等级更加好  O网页链接  无花果  O「皓妈靓汤」 无硫磺莲子 （本店不包邮 付款... 莲子夏季可以多食用 煲汤 煮粥,8月16日 11:28
14,23,15,36,"认真cp教你做Cupcake。全蛋海绵
因为软件字数有限，所以不能把所有文字打进去。重点面糊要打到用打蛋器在上面划一个8字纹路不消失，或者插个牙签不倒。黄油和牛奶融化后搅拌均匀。最好还是保持一点温度，可以舀一勺面糊到黄油液混合后，再倒回去继续混合，这样新手不容易失败。",8月16日 10:48
15,19,1,30,"确实好几个月都不碰烤箱了…
就为了讨好儿媳妇
被皓哥搅来搅去煞有介事的介绍怎么做
我就笑笑不说话让他发挥，居然组织还不错。
哈哈",8月15日 18:17
16,22,转发,68,"认真cp…

教你做海绵Cup cake
有模有样
最后一张好帅…",8月15日 17:41
17,1,转发,6,"O「皓妈靓汤」平阴玫瑰花 特A级 40g 花冠王(拍...
存货的玫瑰花冠。昨天从山东到了一些，之前都是存放冷库的。货不多了，依旧买二送一，屯多记得放冰箱冷藏。",8月15日 12:13
18,17,转发,34,"暖男，要从小培养…
玮玮来我家",8月13日 12:02
19,1,转发,1,本来就睡的不好，6点多被吵醒让我很烦躁,8月12日 09:49
20,7,转发,2,恭喜@Summerpigking 1名用户获得【超级妈咪破壁机一台】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,8月11日 21:46
21,13,转发,14,"hi…玮玮猪，小媳妇好久不见。夫妻相有没有
哈哈…",8月11日 10:19
22,35,3,8,二宝什么东西都开始没购置，今天全棉时代好多5折，那就下（小号）第一单吧。大家有需要去囤一下吧。朋友说湿纸巾好用，我之前买过毛巾，浴巾，还有洗碗的，都不错。,8月10日 18:29
23,2,5,11,看到图片突然很想吃炸藕夹~,8月10日 16:15
24,18,40,37,"#皓妈靓餸# 菠菜牛肉粥
做法：
1.菠菜洗干净后，沸水加少许油，放入菠菜氽烫片刻后捞出来沥干水，切碎待用。
2.大米洗干净后，加少许油盐搅拌腌制半小时左右，然后加清水煮成粥底。
3.牛肉剁碎后，加盐，胡椒粉，淀粉，顺时针搅拌备用。
4.煮沸的粥，倒入菠菜，牛肉，再次煮沸后加胡椒粉少许盐调味。按 ...展开全文c",8月10日 16:12
25,13,转发,17,"午餐，菠菜牛肉粥。
孕妇必备，孩子也很合适。
睡醒再来更做法…臣妾乏了",8月10日 13:38
26,28,3,33,"那些年…煲过的海鲜粥…
图1.2是今天的",8月9日 17:01
27,9,8,8,天气热，胃口不好，多吃粥吧,8月9日 11:04
28,22,转发,21,"🏻如果生妹妹叫什么？
🏻杨贵妃
🏻弟弟呢？
🏻嗯…杨迪好不好？或杨小号？

杨戬？杨绛？
太复杂的字孩子上小学会恨你的，...展开全文c",8月8日 18:26
29,评论,8,14,感觉这条又被和谐了…//@皓妈玟玟:【「皓妈靓汤」山货 香菇 250克 2包9折】，复制这条信息￥j0Ln0cL9isC￥后打开手机淘宝   香菇持续活动中,8月8日 17:41
30,1,13,5,【「皓妈靓汤」山货 香菇 250克 2包9折】，复制这条信息￥j0Ln0cL9isC￥后打开手机淘宝   香菇持续活动中 2包9折还包邮首重，别错过哦~。绝对值得一试的韶关山货香菇,8月8日 13:17
31,14,转发,11,10天篮球课结束，孕傻的我还以为明天结束，其实今天还上多了人家一天的课，教练看我智商堪忧就说算了，,8月8日 11:28
32,19,转发,16,居然立秋了…,8月7日 09:38
33,19,70,42,"#皓妈靓餸# 杏鲍菇紫苏焖鸡腿
材料：鸡腿2大只，杏鲍菇，紫苏，洋葱，红彩椒，姜，蒜。
做法：
1.杏鲍菇洗干净后撕成丝，鸡肉洗干净后用盐，糖，胡椒粉提前腌制一个小时入味，加点糖鸡肉煎好才会上色一些。
2.炒锅放油加热，把杏鲍菇炒至干香金黄，盛起来放一旁备用。
3.另起油锅，放入姜蒜爆香，然后 ...展开全文c",8月6日 12:59
34,13,1,28,"#皓妈靓餸# 肚子大了不灵活了
拍照一身汗。凑合看吧，完全没想法了

今晚 杏鲍菇紫苏鸡腿 🍗
每次拍的不好都不想更新",8月5日 22:49
35,20,转发,10,拇指西瓜…那还要不要去皮？感觉应该不是太好吃，哈哈,8月5日 13:28
36,评论,21,15,番茄牛腩，夏日开胃食谱,8月4日 14:56
37,29,4,109,"二
🏻妈妈，最爱你的是你的爸爸还是妈妈？
🏻嗯…我都一般般，没有特别爱吧。
🏻为什么啊，他们辛苦把你养大哦？
（我很惊讶皓哥居然会这样形容）
🏻我也不知道啊，这个世界没有规定一定要爱自己的爸爸妈妈。就像我很爱你，你也不用很爱我一样。
🏻那妈妈，这个世界上谁 ...展开全文c",8月4日 10:42
38,18,2,77,"🏻妈妈，你喜欢你的弟弟吗？
🏻不喜欢。
🏻为什么？
🏻因为小的时候，他经常捣乱或者打我，最后变成告状我打他，然后我会被骂，说我大的要让小的，所以我不喜欢他。
🏻哇，妈妈，你的弟弟演技也太好了吧。（此处他真的说的是演技，笑死我了）。
妈妈，我的弟弟应该 ...展开全文c",8月3日 22:38
39,23,120,74,"#皓妈靓餸# 番茄马铃薯炖牛腩
材料：牛腩700克，番茄4个，洋葱半个，香叶，八角，桂皮，姜，马铃薯，胡萝卜。
做法：
1.牛腩买回来后洗干净浸泡一小时，中间换水几次。然后冷水下锅煮沸，然后捞起洗干净漂浮物，控干水份备用。我比较变态，喜欢一整块焯水。然后切了再焯水一遍。焯水两次感觉干净一 ...展开全文c",8月3日 20:43
40,51,转发,32,"有点长的四维彩超视频…
L秒拍视频",8月3日 11:45
41,16,转发,32,"今晚，#皓妈靓餸#
番茄牛腩
紫米玉米饭
花胶北芪猪展汤
最近都有好好吃饭，就是天气太热，
相机都觉得重…
孕期多吃花胶哦…嘻嘻，也不要只喝汤不吃肉",8月2日 20:45
42,73,1,57,"hi…8月，倒数99天了
四维很合作，一次就看到样子，医生笑着说，哇，和哥哥好像，都是一样的小嘴巴和鼻子。
照的时候，又是嘟嘴，又是吃手指的。
图3.4是皓哥，第一次看不到正面，去走了楼梯吃了东西回来才看到，然后拍到图3他在笑。皓哥是从小就非常喜欢笑的孩子。
昨天看完真的让人感觉好开心 ...展开全文c",8月2日 11:28
43,6,3,8,黄桃正当季…煮起来吧…,8月1日 11:09
,data_comment,data_relay,data_support,data_text,data_time
0,2,12,32,法式吐司，最适合做早餐，暖暖的很香甜，充满阳光的味道掌握基础做法，还可以在两片吐司之间夹馅，做成升级版的爆浆奶黄法式吐司，不要太过瘾哦#Nicole小食堂# °唤醒味蕾的早餐：法式水果面包,8月19日 17:10
1,2,转发,10,恭喜@苏苏5121 等15名用户获得【购物卡】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,8月19日 17:05
