,data_comment,data_relay,data_support,data_text,data_time
17,113,267,1300,恭喜@莉_C 等10名用户获得【冷萃咖啡】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,9月5日 10:46
18,3715,6696,17992,"【焖肉面】我讨厌吃肥肉，但这块肉是我的最爱！肉码在面上时还是硬邦邦冻着的状态，把它埋在热腾腾的面条下面，等它慢慢变热变软时吃，入口即化
出镜@管家的日子
#一日一食一记# L日食记的秒拍视频
N【日食记x管家】深夜一碗面 手延素面",9月4日 20:59
19,153,442,1964,恭喜@王大扯扯扯 等3名用户获得【糖桂花】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,9月4日 14:08
20,789,4163,3085,做给你吃是不行了，送你糖桂花还是可以的转发的粉丝中选三位，送一罐糖桂花，下周一@微博抽奖平台 开奖！,9月1日 17:03
21,279,619,2515,恭喜@小米0128 等3名用户获得【现金233】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,9月1日 14:49
22,3724,15289,21575,"【桂花糖芋苗】少女心菜谱第一名，去年做的拍了照，你们说不是视频不开心，这回就拍成视频了！来，张嘴
#一日一食一记# #厨房的诱惑# @鲜城
L日食记的秒拍视频",8月31日 20:30
23,1899,7098,3262,"最近在我小店里最受欢迎的一款咖灰，我每天至少喝三杯，实在爱死了，抽奖请你们喝啊转发的粉丝中抽10位送冷萃咖啡液，下周一@微博抽奖平台  开奖~
买买买戳→O【日食记x永璞】新品 | 冷萃咖啡液2袋 原创CO...",8月31日 18:12
24,467,1186,3746,听说你们开学了？叔给你盛碗甜甜的压压惊,8月31日 14:15
25,1564,3015,6569,"【小龙虾泡饭】是我心目中小龙虾的最爽吃法，图文教你做！别因为太好吃就狼吞虎咽，对胃不好
#一日一食一记##厨房的诱惑#@鲜城",8月29日 20:33
26,558,352,4839,愁死了，白瞎我给他买了这么多玩的，到头来他还是只喜欢这根破绳子,8月29日 20:23
27,3097,14737,7331,抱住现在还在刷微博的朋友，叔抽奖给你们买好吃的吧……转发中抽三位送233元，周五开奖,8月28日 21:29
28,8180,41468,36567,"【小龙虾泡饭】吃米饭长大的人，谁能抗拒得了这一碗？趁小龙虾没过季，抓紧做碗泡饭吃吧，鲜美到好像打开了新世界的大门
#一日一食一记##厨房的诱惑# @鲜城 L日食记的秒拍视频",8月28日 20:30
29,236,676,3033,恭喜@FourDream 等3名用户获得【单身狗基金233】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,8月28日 16:09
30,4971,1333,11732,七夕也叫乞巧节，据说乞巧许愿会成真，今天的你有什么愿望？,8月28日 12:53
31,1176,6587,12507,"【雪媚娘】图文做法来了！三种口味换着吃，清甜不腻人，冻着吃还更过瘾！有了这甜蜜感，单身狗也能一个人好好度过了
#一日一食一记##厨房的诱惑#@鲜城",8月25日 22:27
32,2267,6799,5218,眼看七夕又要虐狗了，叔来发单身狗基金说说你的七夕计划，转发的粉丝中抽三位送233元，七夕当天@微博抽奖平台 开奖,8月25日 14:35
33,214,693,2616,恭喜@沁朵-雪 1名用户获得【现金1000】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,8月25日 13:31
34,6354,26692,40553,"【雪媚娘】七夕最佳甜品，有雪媚娘在，单身狗也能愉快的度过了！做了三种口味，抹茶红豆、桃子、芒果。皮糯糯的，奶油馅像冰淇淋一样入口即化，一咬果粒迸出汁
#一日一食一记##厨房的诱惑# L日食记的秒拍视频",8月24日 21:43
35,326,3684,5047,秋老虎必备，比我做得好喝,8月23日 16:36
36,638,1537,4383,忘了说，做蟹壳芝士焗的时候，在蟹斗里多加一些蟹身挑出来的肉，吃起来更过瘾,8月23日 15:07
37,4882,10479,23530,"【帝王蟹三吃】最近突然收到了比脸还大的螃蟹……什么吃法都想试，干脆做了三种吃法，蟹腿烤着吃，蟹肉用芝士焗，边角料再煮个蟹汤，爽死了，真的
  #一日一食一记# #厨房的诱惑#@鲜城",8月22日 21:04
38,2450,10206,4585,这刚好是今年管家的第十碗面，话不多说来抽奖！转发的粉丝中抽一位送【现金1000元】，周五@微博抽奖平台 开奖。算是请你吃一年的面吧,8月22日 15:13
39,4342,27267,25609,"【葱油鸡丝凉面】今年的最后一碗凉面，也是最完美的！劲道的凉面裹着最爱的葱油，拌上鸡丝花生碎和油泼辣子，多吃一碗就好像多赚到一天份的夏天
出镜：@管家的日子
#一日一食一记# #厨房的诱惑# L日食记的秒拍视频",8月21日 21:01
40,296,747,2820,恭喜@口_十_亻_青 等3名用户获得【下午茶基金200】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,8月21日 13:45
41,2951,3162,14294,会动的食物来一波都是之前做过的，看过就当吃过了，晚安#一日一食一记#,8月18日 23:27
42,1069,2834,5792,"【紫薯银耳羹】图文做法来了！热的冷的都好吃，亮晶晶的一碗充满胶质，甜甜糯糯的，吃几碗也不够 #一日一食一记#
视频戳→L第一百零九回 乖 吃了这碗明天就能少敷一张面...",8月18日 20:30
43,2408,5469,3490,叔抽奖请你们喝下午茶吧转发并告诉我你想吃啥，抽3位送下午茶基金200元，下周一@微博抽奖平台 开奖~,8月18日 14:56
,data_comment,data_relay,data_support,data_text,data_time
0,1264,8363,2422,置顶 不好意思，刚才删除了之前的置顶蛋黄酥，现在重新转出来，应该还是很多人需要的《经验累积出完美蛋黄酥》 -   吃过我做的蛋黄酥的MM都知道那是多么的好吃~我就是一个憋不住的人~有一点点小经验都希望分享。这个蛋黄酥实在是没时间，才会... °经验累积出完美蛋黄酥  ¡查看图片,2014-8-28 03:07
1,378,43,48,没有酸奶机也可以轻松做酸奶（来自L一直播:女侠森森正在直播）APP下载地址：O网页链接  2佛山,8月29日 14:41
2,14,转发,17,"我们现在直播酸奶吧
等一下哦
2:30
等会同步微博哈",8月29日 14:19
3,304,3,55,"来来来
金沙奶黄馅
有一碗是特别好吃的
猜一下是哪一盆",8月28日 16:50
4,34,4,28,"好啦～准备酸奶直播
几点你们方便呀～
一直播？",8月28日 15:09
5,评论,转发,6,"酸奶作业
不好意思昨晚忘记选中奖的啦
今晚回去选",8月28日 14:58
6,48,138,148,"说好的黑炭戚风（5个普通大小蛋做两个6寸）
鸡蛋5个，低筋面粉80g，竹炭粉5g，无味食用油50g，牛奶65g，细砂糖80g。好香哦～",8月25日 14:59
7,70,8,84,"开始来啦～
自己做的酸奶比卡士酸奶好喝太多啦
其实还是有很多亲跟我说做不好
要不免费直播一个
有人想看么",8月24日 10:23
8,10,转发,31,翻牌 太久没收作业了 让作业来的更猛一些 说不定心情好随机送礼物 哈哈哈,8月23日 20:42
9,28,1,12,我们来玩个小游戏好么 现在开始用我家菌粉做的酸奶微博艾特我 随机选️位送我家麦片和肉松各一罐 运费自理（随机选 选不到也不准生气哦） 截至到27号,8月23日 20:36
10,9,1,11,好棒 麦片也像我家的,8月23日 20:29
11,5,1,11,好漂亮,8月23日 20:28
12,2,1,11,自己做的当然好吃😋 大家做起来 不然夏天都过完了,8月23日 20:27
13,20,转发,16,不好意思～ 换了一个新店，大家收藏一下 看评论,8月23日 20:22
14,101,114,203,"一定一定一定要安利你们好东西[机智]
超级无敌好用裱花袋
挤曲奇没有它整个人都不好了
人手最少要有两个🙄
附上配方，如果要做原味的把可可粉换成低粉",8月23日 15:43
15,89,3,157,"黑色戚风想不想试一下
明天整理个方子给你们好吗",8月22日 16:42
16,31,7,156,最美的当然是黄石公园,8月22日 16:38
17,35,转发,95,"先更个美图
66号公路
大峡谷
马蹄湾",8月22日 16:04
18,96,转发,54,"居然两个多月没更微博🙄
不提醒我根本就忘记了
有人有话要跟我讲的吗
有人想我么",8月22日 15:42
19,89,457,316,"红茶太妃糖：淡奶油300,白砂糖150,麦芽糖50.红茶适量。红茶淡奶油热浸泡 过滤出红茶不要（我懒，直接放红茶粉。其实是忘记了）所有材料混合入锅中小火一边搅拌一边熬到118～120度左右（如下图）装入模具冷却后切块。吼吼吃～用不完的奶油就这么消耗",6月15日 21:50
20,99,10,116,"来刷个存在感 上课花太多的精力 耐心 心思
昨天的月饼 今天的蛋黄酥 都已经美出新高度
每次结束大家都不敢相信是自己做的🙄
9月之前所有课都满了
大家一而再再而三的赶过来上课 那么远 很感动😹
你们老偷拍我 我也偷拍你们",6月15日 21:06
21,8,2,42,"学员和森森做的
傻傻分不清
一样好
端午刚过完 我们已经迎接中秋了🙄 L秒拍视频",6月15日 20:53
22,29,3,73,也感谢一路有你们陪伴,6月8日 22:52
23,65,转发,61,"每次都有几个老学员 每次群里都在讨论我
每次临走都问下一次什么时候可以再来
每次她们都可以那么开心 每次她们都觉得收获满满
今天来显摆显摆🙈然后我就感觉不那么累了🙄
ps：图️的抹布好用哭了",6月8日 22:35
24,136,11,295,"今天的蛋糕卷毛孔细到看不见了🙈
每次蛋糕卷课她们除了惊讶就是惊讶😺
那么多边角料呢
全吃了 好吃好吃好吃 😋",6月5日 00:37
25,12,8,42,少女️,6月3日 00:53
26,13,3,15,随身一罐 走到哪里吃到哪 保证停不下来,6月3日 00:52
27,17,1,34,这批蛋黄大成 看的我饿,6月3日 00:51
28,69,5,80,"今天烤了十二盘麦片
做了戚风胚子还是那么嫩
随意抹点奶油
夹一些榴莲
人间美味😋
不信你就试一下
晚安啦",5月26日 23:58
29,63,转发,28,"大家都收到麦片了么
怎么样呀
吃起来根本不能停对不对
配上自己做的酸奶拍完就吃了这么大碗
等课的同学对不起六月份一定一定上课 我已经在排了 好了发你们 懒了一个月",5月25日 22:08
30,11,转发,21,我每天抱着当零食吃不能停 真材实料 每一种都是最好的原料  了解我的人都懂 都不敢宣传做不出来,5月22日 21:04
31,5,1,18,没有泡打粉的磅蛋糕 掌握了我上课说的关键技巧 棒棒哒,5月22日 21:00
32,27,17,38,"大家的肉松卷做的超级好的
还没做的赶快做起来",5月22日 20:58
33,83,18,107,"我烤了坚果麦片
你准备好酸奶了么
自己烤的麦片配自己做的酸奶😋
每天酸奶麦片不能停",5月17日 16:36
34,36,10,24,😋好吃到爆的肉松蛋糕卷还有人没试过么 那必须要试试 @ 我的作业多到爆炸,5月17日 14:22
35,15,6,47,好美  按我说的做 绝对不会失败,5月17日 14:14
36,222,1995,1476,"蛋白糖
简单又可爱 平时做生日蛋糕也可以拿来装饰哦
烤干以后温温的就要装好保鲜盒密封才不会返潮
蛋白霜不需要打到特别硬
糖水温度控制不好可能会失败哦",5月17日 10:54
37,15,1,27,颜色淡淡的 超级可爱,5月17日 10:45
38,6,2,14,哇哈哈 这是什么节奏 大家快来交作业啦,5月17日 10:44
39,57,2,38,"牛扎饼独立包装好看又费时费成本
每盒贵两块钱的话
你会选哪种",5月15日 21:53
40,44,转发,26,"不露脸的直播还是蛮轻松的
最后没电了就断了
难为你们了
要听那么难听的声音",5月5日 19:52
41,630,329,445,春风十里，不如直播一场，我在一直播等你！（来自L一直播:女侠森森正在直播）APP下载地址：O网页链接 2佛山,5月5日 18:40
42,53,4,83,"蛋白糖烤好了也好吃呦😋她本来就是糖 就该甜
有一个多月没有端相机
看到这些糖不由自主就端起了相机 可爱吧
@阿莫玲 家的餐巾超级美啊 跟我穿的裙子布料一样一样舒服 好喜欢 还有桌布
当然少不了@puffi 家旧木板 喜欢喜欢 都消毒好的适合我这种洁癖",5月5日 17:07
43,56,3,41,"我来讲一下
最近好几个发这样的图片
问我为什么蛋黄酥不酥
图片这样的根本不是酥不酥的问题
没熟没熟没熟
生的也不好吃啊[捂脸]
我觉得这种很容易就可以看出是因为不熟啊",5月5日 11:11
,data_comment,data_relay,data_support,data_text,data_time
0,67,179,95,置顶 现代人的下午茶，不只是忙里偷闲，更是一次自我重启！食帖第19本书《#下午茶时间到！#》上市了！全球下午茶文化解读＋百种下午茶餐食做法，都在其中。下单方式：京东 O网页链接 当当 O网页链接 亚马逊 O网页链接 天猫 O食帖19 下午茶时间到 林江 著 现代人如何享受... （转发送书，3个名额）,9月11日 21:45
1,73,56,183,#孤独的吃吃吃# 第11集：麻婆豆腐／藤椒鸡／煎馒头粒／碗仔翅／厚松饼。（下次可能木勺钢勺一起上）@鲜城 #贴秋膘了吗# L食帖的秒拍视频,9月14日 22:14
2,399,238,1004,内蒙古街头的现烤牛肉干，老板来十斤！ L食帖的微博视频,9月14日 21:00
3,160,158,324,#孤独的吃吃吃# 第10集：糖醋肉／鱼香肉丝／老干妈双重奏／福鼎肉片／南瓜羹。（还想看我们吃啥，欢迎留言） @鲜城 #贴秋膘了吗#  L食帖的秒拍视频,9月13日 22:01
4,18,304,358,BBC纪录片《美食科学》|  我们为何钟情于甜味、鲜味、油脂味？又为何会对咖啡、酒精、巧克力上瘾？大脑和基因，决定了一个人对于“美味”的定义，其背后的科学原因，又是什么呢？片中深入全球多地，发掘它们背后的秘密。粤语中字，全3集放送：O网页链接,9月13日 21:08
5,39,132,430,四季风物，汇于盘盏。和果子的意趣，是形、名、味的统一。每种果子，都有其对应的名字，以下依次为：鱼影、清流、麦秋、木槿、松、寒牡丹、水牡丹、款冬花。（制作者：土江徹，日本福泉堂第三代传人）,9月13日 09:08
6,3,1,30,谢谢厚爱，继续精进。,9月13日 06:59
7,38,188,333,《Rachel Khoo厨房笔记》之伊斯坦布尔｜ 地跨两洲的伊斯坦布尔，拥有独特的饮食风格。 游牧民族的基因，让他们偏爱简单又大快朵颐的料理。这期，Rachel走街串巷，在当地找到了好吃的羊杂和三明治，并以此为灵感，制作出了鲭鱼沙拉、烤肉串和咖啡奶油。高清放送：L【瑞秋的厨房笔记 环游世界 】E01伊斯坦布尔 ... @FoodForFun,9月12日 21:34
8,28,71,158,印度版《落魄大厨》来了！近期，宝莱坞翻拍的著名美食电影《Chef》（落魄大厨），放出了预告。原故事架构不变，依旧讲述主人公辞去餐厅工作，将旧车改成餐车，和好友、儿子一起上路，找寻烹饪的初心。上映时间10月16日。3分钟版预告片： L食帖的微博视频,9月11日 21:03
9,7,24,86,又到无花果季了，《#食帖的节气食桌#》书里有一道“无花果乳酪”很好吃，墙裂安利入手方式：O食帖的节气食桌（食帖视频特辑书） 食帖番组 ...,9月10日 22:12
10,3217,2598,10280,切冰的艺术 | 2分钟，将整块方冰，切成钻石形。来自日本著名调酒师上野秀嗣。（耳机党福利） L食帖的微博视频,9月10日 21:05
11,57,105,335,台北松江路小巷里，有家古早味的小店，名字叫“时常在这里”。店中主营各种甜品，同时也贩售一些生活杂货。布丁、磅蛋糕、奶油三明治，是这里的招牌。口味用料，会根据时令来调整。地点：台北松江路194巷35号 （ins. bwgeneralstore）,9月10日 10:01
12,61,10,327,双 冠 军,9月9日 23:39
13,60,570,800,纪录片《宅人食堂》第二季精选｜深入浙、皖、桂三地乡村，探访地道的乡土料理。毛豆腐、臭鳜鱼、螺蛳鸡、灰膛菜、糖麻花、杨梅酒……这家常美食背后，隐藏着哪些小故事呢？高清放送：[浙江篇] O网页链接  [广西篇] O网页链接 [皖南篇] O网页链接,9月9日 21:00
14,7,16,89,还原Emoji食物 | 来自澳洲摄影师Peechaya，她用真假食物混合，制作出了米饭 / 团子 / 草莓蛋糕  / 巧克力🍫 / 甜甜圈🍩 / 煎蛋 等经典Emoji表情。（ins：pchyburrs）,9月9日 09:00
15,23,85,108,美食节目《喝吧，台湾》 | 一反往常套路的美食节目，不讲吃，而以“喝”为主题，介绍台湾的珍珠奶茶、高山乌龙茶、阿萨姆红茶、本地咖啡及好酒……其中还穿插了多道以茶、酒为原料的美食，全面展现台湾的“饮品文化”。喝吧，台湾！视频放送：O网页链接,9月8日 21:00
16,14,40,158,住在静冈的Maki，和她记录的生活细节。（ins：mamorai86）,9月8日 09:00
17,150,161,419,#孤独的吃吃吃#09集：馄饨／蟹黄豆腐／糖油粑粑／鸡丝饭／面疙瘩汤／发米粑。舍不得放蟹黄，用咸鸭蛋代替，烧出来的豆腐也好吃！最后一个类似松饼的叫“发米粑”，武汉人应该识得。@鲜城 #吃货秀# L食帖的秒拍视频,9月7日 22:15
18,35,10,115,听说今天是白露，亲自出镜给你们拍套表情包。by.食帖董事长Koko #食帖的节气食桌#,9月7日 21:45
19,28,223,349,《保罗的城市烘焙课》第二季01集| 面包大师“保罗”的美食旅行系列，这一集来到西西里首府“巴勒摩”，钻进各种烘焙间，品尝了奶油煎饼卷、卡萨达蛋糕、杏仁糖水果等当地美食，了解一块蛋糕里的层层历史，并从流传千年的“意式炸饭团”中，感受到这座城市的魅力。视频放送：O网页链接,9月7日 21:18
20,122,27,189,早餐这么重要，除了家里自己做之外，诸位你们在各自城市都推荐在哪些地方吃早餐呢？我们评论里见。,9月7日 05:48
21,201,261,552,#孤独的吃吃吃# 08集：白切鸡／炸臭豆腐／豆皮／热干面／宁海汤包／赤豆小圆子。都是在编辑部做的，可能不够正宗，但都很好次。（3分钟处，食帖icon第一次出镜）@鲜城 #吃货秀# L食帖的秒拍视频,9月6日 22:05
22,156,516,687,每100克可以卖到25欧元的松阪牛肉，到底因何如此昂贵？这一次用德国人的视角，从养牛行家，到肉店、餐厅，一步步解析松阪牛肉的奥义。来自Nicht alle Tassen im Schrank字幕组。中德双语放送：LGalileo【中德双语】150 Euro pro Portion- S... L食帖的微博视频,9月6日 21:33
23,41,14,158,最新特集样书到了，新icon打样也到了。今天是个好日子呀。,9月5日 23:03
24,84,295,335,纪录片《食彩之国·鳗鱼》｜日本岛根县宍道湖，除了特产蚬子、银鱼和花鲈，野生鳗鱼，也是一绝。旧时，人们通过一条密径将其直送至大阪，使鳗鱼文化在大阪开花结果。这集内容，讲述了野生鳗鱼的捕捞方法、海运历史以及不同风味的吃法。高清放送：L食彩之国 第693回 鳗鱼【@FoodForFun】 @FoodForFun,9月5日 21:00
25,39,194,109,以后的暴击就更直接了  //@FoodForFun: 卧槽 木下来了,9月5日 14:58
26,96,279,638,毛线食物，来自英国艺术家Jessica Dance。（想咬一口）,9月5日 09:05
27,677,12956,12836,6种儿童蛋糕做法 | 用普通蛋糕胚，按不同方式切分、拼合，就能立即做出较复杂的蛋糕造型。（独角兽、蝴蝶、爱心、胡子、衣服、兔子） L食帖的微博视频,9月4日 21:08
28,13,63,136,水逆的最后来了个好消息：《#食帖的节气食桌#》又加印了如果还不了解这本书讲什么，看看这篇文章就懂了 °原来，这才是科学又时髦的养生方式？,9月4日 15:39
29,12,33,76,天凉了，贴膘哟。传统饮食科学中，最简单的一种就是：不时不食。即，依循节气时令吃饭。那么，关于“24节气”，有哪些知识点？我们为何要学习节气饮食法呢？这条长图，或许对你有用。（#食帖的节气食桌# 书中有更多内容，感兴趣可入手：O网页链接）,9月3日 22:56
30,182,879,896,可露丽（canelé）做法教学｜传统“铜模”的正宗版本，成品外脆内软。全长10分钟，有英日双语字幕。#耳骚料理# （YouTube. EMOJOIE CUISINE） L食帖的微博视频,9月3日 21:10
31,1775,1886,4808,短片《美国小孩试吃中国菜》| 包子、粽子、烧鸭、叉烧、凉拌海蜇，面对这些大中华美食，美国的“熊孩纸”们会有什么反应呢？ L食帖的微博视频,9月2日 21:19
32,128,700,671,TVB节目《阿爷厨房》第二季 | 牛河、叉烧、伊面、肚包鸡、烧腩仔、避风塘炒蟹……港菜好吃，但做好不易。TVB老戏骨“鼎爷”，这次走街串巷，从选食材入手，教授传统港菜的做法。全30集，高清放送：O网页链接,9月1日 21:00
33,11,95,166,好棒！,9月1日 14:39
34,48,5,114,深夜剧透！下图就是那个传说中开发了超过一整年还在不断打样开发的食帖icon，难道就是它吗？很多人这样问我，我无言以对。,9月1日 02:04
35,104,113,237,#孤独的吃吃吃# 07集｜ 肉末咖喱／干煎土豆／梨子糖水／葱烧豆腐／可乐鸡翅／抹茶蛋糕卷／奶油面包圈／蛋挞。（明天是个吉日，开学＋银魂上映，多吃点，庆祝一下。）@鲜城 #吃货秀#  L食帖的秒拍视频,8月31日 22:01
36,25,177,331,纪录片《零食梦工场》01集 | 工业流水线魅力系列。取材自美国南部的多家“零食工厂”，揭秘巧克力饼、条纹薄荷糖、蜜糖小面包等“超级畅销”零食是如何制作出来的。O网页链接,8月31日 21:14
37,55,17,201,看到满大街的月饼，突然意识到，啊，又到中秋了，一查日历，还有一个多月。,8月31日 20:40
38,20,37,388,牛津的食物与街道。（拍摄者Pauline，刚刚从牛津大学毕业。 ins. thecroissantpostcards）,8月31日 09:00
39,75,3,80,话说大家今天的早餐，都是什么，留图评论吧,8月31日 06:39
40,145,119,290,#孤独的吃吃吃# 06集｜ 卤肉饭／炒乌冬／满煎爹／酱爆鸡丁／韭菜粿。（尝试了一个新片头，大家觉得怎么样？） @鲜城 #吃货秀# L食帖的秒拍视频,8月30日 22:01
41,84,407,598,纪录片《细说韩食》 |   除了泡菜、年糕和烤肉，韩食还有很多不为人熟知的类别。本片从历史发展、现代营养学及文化风俗等不同角度，全方面解析了韩国饮食。全13集放送：O网页链接,8月30日 21:05
42,70,106,441,可以吃的超Mini小面包 | 出自日本一家叫Kogepan的小店，看起来像“食玩”，但发酵、塑形、烘烤，都是按照正常流程制作的，可以吃，据说味道还不错。（ins：kub0aya）,8月30日 09:02
43,9,51,114,安逸。,8月29日 23:39
,data_comment,data_relay,data_support,data_text,data_time
0,145,10,90,置顶 一直以来都很少推硬广，处女座还是不太喜欢哇众取宠做买卖，做生意如同做人一样，日久见人心。就如这气血茶，一样用的都是青海的枸杞，广西桂圆，而不会因为价格，把好的原材料替换。店铺对于我的意义，不在于一定能取得多大的成就，只是在平凡的日子里，所有的成就感和充实感，能活得比原来的那个自己 ...展开全文c,2016-8-23 17:18
1,11,7,57,"教养和三观决定了生活的底线。在这条底线之上，我们才有余地谈生活，做朋友。
   
    三观不同，一句话也嫌多。精神洁癖，不愿意浪费时间在虚假的社交上。",9月14日 16:08
2,3,转发,1,最后清点好的库存 //@皓妈玟玟: 滚动转发  ：无花果是没有补的，就一批货，因为是出口香港装，我也只是从人家大货里面抢到一些，供货商说不知道下次什么才有，收到记得放冷藏，都是无硫磺的// O「皓妈靓汤」特级伊朗无花果 350克（下周一发）       罐装 350克,9月14日 15:16
3,47,转发,30,"今天32周，8个月…时间过的好快
前两天产检，医生说头位已经转下去了
感觉皓哥那会没那么快啊
看图2，恍惚中就如智障一般…",9月14日 12:20
4,5,4,6,这个季节，沙参玉竹，莲子百合，都可以多食用,9月14日 10:48
5,15,35,32,"#皓妈靓汤# 沙参玉竹猪肚煲鸡汤。
材料：沙参，玉竹，玉米，莲子，茨实，淮山，蜜枣。猪肚，鸡半只。
做法：先把猪肚处理好干净后备用，
（我微博有发过清洗处理猪肚的做法）
干货食材提前浸泡5-10分钟，鸡肉冷水下锅，焯水后捞起洗干净备用。然后把浸泡好食材沥干水份，把所有材料一起放进去汤锅煲2-2 ...展开全文c",9月13日 21:21
6,10,1,10,"京白梨每年立春开花，处暑摘果。果肉中含大量葡萄糖，维生素，和氨基酸等营养物质，具有消暑，解渴，润肺，健胃之功效
    军庄京白梨，据说京白梨是有历史的，乾隆钦定贡果，唯一以京字头冠名的梨。清代曾作为上等果品进贡朝廷。来自本来生活网，好久没吃到这么好吃的梨了…
     和今天的雪梨茶好搭 ...展开全文c",9月13日 19:37
7,20,转发,18,"对了，大家要买北鼎养生壶的，暂时先别买，他们厂家已经通知我双11有活动。所以不着急用的就迟点买吧。

还有就是祈合的破壁机，可蒸可加热的，最近挺红，刚好这厂家是广州的。他们这个月有聚划算活动，之前找我问的价格或者是有关注的，也迟点再下手，月底左右到时候优惠活动我会发微博通知你们。",9月13日 11:44
8,16,7,29,"#皓哥早餐# 紫薯莲子燕麦粥。
做法：紫薯切小快，燕麦和莲子先提前浸泡，然后和洗净大米一起放电饭锅煮粥就行，没有任何技术含量。
我是晚上用电饭锅先预约好时间煮的。然后如果电饭锅煮粥太粘稠，把粥取出来再移到别的锅，加点水煮沸就行，这粥我加了块小冰糖，会好吃一些。还有就是可以先把切块的紫 ...展开全文c",9月13日 10:06
9,15,1,7,#皓哥早餐# 紫薯燕麦粥，朋友@MOMO爱笑笑 投食的可露丽，最近天气干燥，雪梨干水必备，煲好带学校。,9月13日 09:40
10,10,转发,8,"一大早空腹出来抽血…

昨天去仓库帮忙了半天
果然可以很早就睡着…",9月12日 07:55
11,6,转发,2,要今天全部发走有点困难，已经派了老公这个壮丁去帮忙。还好他这两天休息。点击了发货没有物流的别着急啊…无花果要全部发走才知道有没有多，到时候微博通知,9月11日 12:38
12,5,转发,4,"昨晚11点多关灯睡觉，到3点多还一一直翻来覆去睡不着，起床上厕所看了会手机，越看越精神，然后一直迷糊到几乎感觉天亮了才睡着，好崩溃
今天没早餐，让皓哥牛奶麦片应付
公粽号更新了蛋黄酥做法
应该说是很详细的了，需要的去看吧。",9月11日 08:04
13,16,转发,30,"皓哥的日与夜，处女座自己收拾还是棒棒的…
皓哥今天说：
终于知道上三年级的好处是什么了？
我拥有了一堆写不完的作业…",9月10日 21:29
14,1,转发,13,皓哥说，妈妈你看，今天的云太好看了,9月10日 19:22
15,20,1,39,"#皓妈靓餸# 这个季节可以多食用栗子
栗子红萝卜玉米煲鸡汤
盐水菜心   蒸鱼

只要认真努力过好每一天
就已经是很了不起的事",9月9日 20:09
16,15,13,93,"看到小土的一段文字有感而发。
我觉得任何一段关系，都需要界限和底线。夫妻，父母子女亦是。
孩子并不是家庭的唯一中心，能自己走，非要抱，能自己吃。非要喂，道理都是一样。并不是越辛苦的养育质量就越高。做妈妈的不要存在感太强。这样大家都好累。相反的让孩子努力，自立，才是人生价值感和成就感 ...展开全文c",9月9日 11:20
17,14,1,33,#皓哥早餐# 9月第一周合集。,9月8日 11:03
18,13,转发,4,"#皓哥早餐# 终于周五了…
一大早下大雨，紫薯燕麦粥",9月8日 08:02
19,37,转发,8,"囤了好久好久的花胶，32头的，不到10斤，O明天早上10点偷偷秒了吧 ，要多也没了。
花胶是放越久越好的，分半斤卖吧
称的老眼昏花，但是，分甘同味嘛。

原图相机直出，没有加任何颜色。
所以还是可以看的出这货是陈胶，现在如果有新货也不止这个价格了。而且还没这个好。
孕妇产妇太多了，供不应求。最近25 ...展开全文c",9月7日 22:07
20,19,转发,2,滚动转发//@皓妈玟玟:O「皓妈靓汤」小 元贝 瑶柱 250克（下周一发）    下周一发  因为分装需要时间 半斤一包，小瑶柱,9月7日 10:26
21,5,1,3,滚动转发  ：无花果是没有补的，就一批货，因为是出口香港装，我也只是从人家大货里面抢到一些，供货商说不知道下次什么才有，收到记得放冷藏，都是无硫磺的//O「皓妈靓汤」特级伊朗无花果 350克（下周一发）    下周一发  罐装 350克,9月7日 10:25
22,9,转发,22,"#皓哥早餐# 黑芝麻戚风 芒果牛奶  黄桃

只愿你，活在当下，不负今朝。
早晨",9月7日 07:55
23,18,3,22,负能量满天飞的时候，我们还是多看看这种让人感动的好老公,9月6日 20:14
24,12,7,7,"这个可以直接吃，因为很干净。更多做法搜索我微博 靓汤 或者无花果

【「皓妈靓汤」特级伊朗无花果 350克（下周一发）】，复制这条信息￥WrXI0e19gON￥后打开手机淘宝",9月6日 16:47
25,2,转发,1,刚刚仓库到了新的玫瑰花，送礼物不错哦~~下周~嘻嘻~你懂的,9月6日 16:38
26,9,2,2,无花果是没有补的，就一批货，因为是出口香港装，我也只是从人家大货里面抢到一些，供货商说不知道下次什么才有，收到记得放冷藏，都是无硫磺的//@皓妈玟玟: O「皓妈靓汤」特级伊朗无花果 350克（下周一发）    下周一发  罐装 350克,9月6日 16:29
27,5,3,赞,O「皓妈靓汤」特级伊朗无花果 350克（下周一发）   下周一发  罐装 350克,9月6日 16:24
